Region,Product,Date,Sales
North,Game6,31/12/2019,23370.90838
North,Game2,31/12/2019,23448.92569
North,Game8,31/12/2019,23012.37703
North,Game3,31/12/2019,23377.43926
North,Board2,31/12/2019,23137.03649
North,Game8,31/12/2019,23063.23291
North,Board3,31/12/2019,23433.38341
East,Game1,31/12/2019,22554.03245
North,Game5,31/12/2019,23397.60332
West,Board5,31/12/2019,23045.03393
North,Board4,31/12/2019,23376.81791
North,Dyno1,31/12/2019,23105.68471
East,Game2,31/12/2019,22686.58001
South,Board4,31/12/2019,23660.48524
North,Game2,31/12/2019,23317.80011
South,Prod T,31/12/2019,23747.8462
North,Dyno5,31/12/2019,23495.44595
South,Game6,31/12/2019,23352.35288
South,Board2,31/12/2019,24004.3625
North,Game2,31/12/2019,23537.67608
North,Dyno1,31/12/2019,23215.14258
North,Game6,31/12/2019,23436.68723
North,Game6,31/12/2019,23351.3137
South,Dyno2,31/12/2019,23502.04505
South,Game8,31/12/2019,23436.54245
North,Game10,31/12/2019,23276.11271
North,Game3,31/12/2019,23301.62501
West,Board2,31/12/2019,23262.43898
West,Game3,31/12/2019,23044.92511
North,Dyno2,31/12/2019,23325.5945
North,Prod T,31/12/2019,23315.07226
North,Board3,31/12/2019,23336.10984
South,Game5,31/12/2019,23073.2223
South,Game8,31/12/2019,23117.5794
West,Game6,31/12/2019,23159.65332
South,Dyno5,31/12/2019,23734.48915
North,Game4,31/12/2019,23363.62243
South,Prod T,31/12/2019,23671.72459
South,Game9,31/12/2019,23343.56021
West,Game9,31/12/2019,23183.25936
South,Game3,31/12/2019,23457.57487
North,Dyno4,31/12/2019,23209.47056
South,Game4,31/12/2019,23420.06788
West,Game10,31/12/2019,22970.46173
North,Dyno1,31/12/2019,23161.79227
North,Board3,31/12/2019,22935.56641
South,Dyno4,31/12/2019,23448.91803
North,Board1,31/12/2019,23292.96703
West,Dyno2,31/12/2019,23120.02038
North,Game8,31/12/2019,23621.02748
North,Board2,31/12/2019,23131.68019
North,Dyno1,31/12/2019,23673.49001
North,Dyno5,31/12/2019,23122.46591
North,Game6,31/12/2019,22979.83113
North,Dyno4,31/12/2019,23287.2076
East,Game8,31/12/2019,22845.32301
North,Game2,31/12/2019,23441.77769
North,Game3,31/12/2019,23177.45491
North,Game8,31/12/2019,23293.20239
East,Game3,31/12/2019,22818.38077
North,Dyno5,31/12/2019,23219.47921
North,Board5,31/12/2019,23297.86648
South,Game6,31/12/2019,23268.88151
North,Game9,31/12/2019,23302.59161
South,Game8,31/12/2019,23507.04306
North,Board4,31/12/2019,23439.06272
North,Game3,31/12/2019,23317.74637
North,Dyno5,31/12/2019,23725.23173
West,Board4,31/12/2019,23108.94883
North,Board3,31/12/2019,23141.14028
North,Dyno1,31/12/2019,23089.77343
West,Dyno5,31/12/2019,23322.49525
East,Game4,31/12/2019,22479.16805
North,Board1,31/12/2019,23338.99211
North,Game9,31/12/2019,22995.46656
North,Game3,31/12/2019,23295.69438
West,Board5,31/12/2019,23142.82749
North,Game8,31/12/2019,23545.84444
South,Board1,31/12/2019,23160.70106
West,Game4,31/12/2019,23088.85113
North,Game6,31/12/2019,23412.04554
North,Game10,31/12/2019,23187.34891
North,Game10,31/12/2019,23450.39121
West,Game4,31/12/2019,23227.64015
East,Game6,31/12/2019,22264.34748
North,Game3,31/12/2019,23514.02356
East,Game4,31/12/2019,22592.16374
North,Game2,31/12/2019,23460.08985
North,Game9,31/12/2019,23469.28606
East,Game1,31/12/2019,22767.33738
West,Game6,31/12/2019,23095.77056
North,Prod T,31/12/2019,23621.50919
East,Dyno2,31/12/2019,22580.20524
West,Dyno2,31/12/2019,22970.33858
North,Board2,31/12/2019,23352.82415
North,Board2,31/12/2019,23456.38378
East,Game10,31/12/2019,22896.36557
West,Game6,31/12/2019,22981.97376
North,Game6,31/12/2019,23338.18333
South,Game2,31/12/2019,23420.46087
West,Game1,31/12/2019,23223.9658
North,Game8,31/12/2019,23458.06519
South,Prod T,31/12/2019,23424.10474
North,Game7,31/12/2019,23077.45211
South,Board3,31/12/2019,23532.68289
North,Game1,31/12/2019,23589.80041
North,Board5,31/12/2019,23267.03061
South,Game1,31/12/2019,23441.37808
West,Board3,31/12/2019,23019.97585
West,Game3,31/12/2019,23308.58985
North,Board5,31/12/2019,23379.22892
West,Game8,31/12/2019,22916.94259
North,Game6,31/12/2019,23233.38014
West,Game6,31/12/2019,23531.99937
North,Game7,31/12/2019,23024.66229
North,Board4,31/12/2019,23341.50222
North,Dyno4,31/12/2019,23478.80982
South,Board1,31/12/2019,23854.93942
North,Dyno2,31/12/2019,23378.78554
West,Game6,31/12/2019,23166.29643
South,Game3,31/12/2019,23262.55956
South,Game6,31/12/2019,23462.83788
South,Dyno2,31/12/2019,23403.19879
East,Game7,31/12/2019,22626.0331
South,Game4,31/12/2019,23327.2778
North,Game8,31/12/2019,23254.10528
North,Game3,31/12/2019,23391.61909
North,Game9,31/12/2019,23281.16873
West,Board4,31/12/2019,23262.36456
South,Board2,31/12/2019,23611.74716
North,Game5,31/12/2019,23385.36218
East,Board3,31/12/2019,22532.42187
South,Dyno2,31/12/2019,23295.58795
South,Game7,31/12/2019,23179.30055
North,Board4,31/12/2019,23245.70486
South,Board2,31/12/2019,23389.21924
West,Board4,31/12/2019,23034.39411
North,Game1,31/12/2019,23488.11776
North,Game10,31/12/2019,23190.47931
North,Game10,31/12/2019,23619.01453
North,Dyno4,31/12/2019,23213.29232
West,Dyno1,31/12/2019,23516.12172
West,Game6,31/12/2019,23170.27207
West,Game5,31/12/2019,23063.91755
South,Board1,31/12/2019,23354.32274
South,Dyno5,31/12/2019,23776.37147
East,Game4,31/12/2019,22932.43398
West,Board2,31/12/2019,23207.42316
West,Game4,31/12/2019,22894.91701
South,Dyno4,31/12/2019,23332.84434
North,Game10,31/12/2019,23287.04923
North,Game8,31/12/2019,23475.53617
West,Game9,31/12/2019,23154.2389
South,Board5,31/12/2019,23308.80437
North,Dyno5,31/12/2019,23347.10382
North,Game7,31/12/2019,23133.82842
West,Dyno2,31/12/2019,22761.73184
West,Dyno5,31/12/2019,22772.07457
North,Game5,31/12/2019,23192.55361
North,Game8,31/12/2019,23342.22744
North,Game9,31/12/2019,23526.93397
North,Game1,31/12/2019,23331.11097
North,Board2,31/12/2019,23340.34039
South,Game10,31/12/2019,23479.49811
North,Board4,31/12/2019,23201.43548
North,Dyno2,31/12/2019,23523.11424
North,Dyno4,31/12/2019,23221.62955
North,Board3,31/12/2019,23155.25494
North,Game8,31/12/2019,23501.21517
South,Game7,31/12/2019,23491.79032
North,Game8,31/12/2019,23117.94194
South,Dyno4,31/12/2019,23515.32133
North,Game5,31/12/2019,23258.40367
North,Dyno2,31/12/2019,23329.98715
North,Board4,31/12/2019,23142.0527
North,Game1,31/12/2019,23198.06856
West,Prod T,31/12/2019,23224.50183
North,Board4,31/12/2019,23276.14485
North,Game8,31/12/2019,22864.4696
North,Board4,31/12/2019,23280.51815
North,Game5,31/12/2019,23670.46187
North,Dyno2,31/12/2019,23261.2002
East,Game2,31/12/2019,22647.36525
North,Prod T,31/12/2019,23457.54465
North,Board2,31/12/2019,23297.30872
North,Game5,31/12/2019,23145.14088
North,Board4,31/12/2019,23636.5721
North,Board4,31/12/2019,23615.80106
North,Dyno4,31/12/2019,23026.69647
South,Game10,31/12/2019,23526.41888
South,Board2,31/12/2019,23361.03457
North,Game5,31/12/2019,23206.87068
East,Game2,31/12/2019,22376.42299
East,Game6,31/12/2019,23065.82572
North,Board5,31/12/2019,23220.50911
East,Game4,31/12/2019,22597.5694
South,Game10,31/12/2019,23175.91744
North,Game7,31/12/2019,23240.16509
North,Game5,31/12/2019,23386.55671
North,Game5,31/12/2019,23566.63298
North,Prod T,31/12/2019,23473.08434
North,Dyno2,31/12/2019,23158.71337
North,Board4,31/12/2019,23457.38999
West,Game10,31/12/2019,23204.89345
North,Game3,31/12/2019,23135.13714
South,Game1,31/12/2019,23729.19783
South,Board2,31/12/2019,23504.31887
North,Game3,31/12/2019,23368.06179
North,Prod T,31/12/2019,23206.15231
South,Game9,31/12/2019,23420.64917
North,Prod T,31/12/2019,23553.05126
North,Game9,31/12/2019,23444.87414
South,Game6,31/12/2019,23334.971
East,Game5,31/12/2019,22992.45166
North,Board4,31/12/2019,23552.57166
North,Prod T,31/12/2019,23456.53735
South,Board2,31/12/2019,23345.20489
North,Board4,31/12/2019,23390.66074
North,Dyno1,31/12/2019,23356.46112
North,Game7,31/12/2019,23464.1678
North,Board5,31/12/2019,23293.6728
South,Game6,31/12/2019,23752.22839
North,Game2,31/12/2019,23309.09898
North,Game5,31/12/2019,23686.16255
East,Board4,31/12/2019,22670.44537
North,Game9,31/12/2019,23075.5932
North,Game7,31/12/2019,23365.28117
South,Game1,31/12/2019,23208.15655
South,Game10,31/12/2019,23586.52528
West,Game9,31/12/2019,23274.23497
North,Dyno4,31/12/2019,23463.8959
North,Game10,31/12/2019,23401.30289
North,Game1,31/12/2019,23574.59633
South,Dyno1,31/12/2019,23542.03306
East,Game7,31/12/2019,22614.13937
West,Game1,31/12/2019,23132.36035
North,Game9,31/12/2019,22980.6268
North,Dyno2,31/12/2019,23309.15419
North,Dyno5,31/12/2019,23302.21177
North,Dyno5,31/12/2019,23530.81282
West,Board2,31/12/2019,23069.63983
South,Dyno5,31/12/2019,23535.61495
North,Dyno5,31/12/2019,23249.62141
North,Dyno4,31/12/2019,23153.21229
South,Game8,31/12/2019,23549.59673
West,Dyno2,31/12/2019,23186.18913
South,Game2,31/12/2019,23471.20469
South,Game5,31/12/2019,23529.48935
South,Game5,31/12/2019,23500.72821
West,Board3,31/12/2019,23020.79494
South,Dyno5,31/12/2019,23390.21919
South,Game5,31/12/2019,23237.37955
West,Game10,31/12/2019,22760.50767
North,Prod T,31/12/2019,23602.63874
North,Prod T,31/12/2019,23187.41804
West,Game1,31/12/2019,23028.87461
North,Board1,31/12/2019,23114.87483
North,Board2,31/12/2019,23295.18976
West,Game7,31/12/2019,23007.86006
North,Board3,31/12/2019,23139.40531
North,Prod T,31/12/2019,23435.57331
North,Game8,31/12/2019,23486.08006
North,Game5,31/12/2019,23064.72605
North,Prod T,31/12/2019,23333.61534
East,Dyno5,31/12/2019,22644.85316
East,Board4,31/12/2019,22760.90104
North,Game3,31/12/2019,23281.43133
North,Game5,31/12/2019,22964.36819
West,Prod T,31/12/2019,23130.855
South,Game7,31/12/2019,23679.62339
North,Game7,31/12/2019,23073.39392
South,Game6,31/12/2019,23537.97848
South,Board4,31/12/2019,23236.37784
South,Dyno4,31/12/2019,23447.77971
South,Game2,31/12/2019,23448.82913
West,Board3,31/12/2019,23451.61018
North,Prod T,31/12/2019,22906.51494
North,Game1,31/12/2019,23224.06448
North,Dyno1,31/12/2019,23194.23814
North,Dyno5,31/12/2019,23427.70449
North,Board4,30/12/2019,23106.10039
North,Board1,30/12/2019,23129.20134
South,Game6,30/12/2019,23374.51873
North,Game1,30/12/2019,23389.29648
North,Game9,30/12/2019,23380.39654
North,Dyno2,30/12/2019,23358.39281
South,Game1,30/12/2019,23614.1371
East,Game3,30/12/2019,22422.10014
North,Game9,30/12/2019,23397.13254
South,Game4,30/12/2019,23523.1579
East,Game6,30/12/2019,22653.5363
North,Game1,30/12/2019,23296.51015
North,Game7,30/12/2019,23643.98306
South,Board2,30/12/2019,23553.66712
North,Board5,30/12/2019,22974.83656
South,Board3,30/12/2019,23663.62942
South,Game5,30/12/2019,23306.92354
North,Game4,30/12/2019,23398.66662
North,Board2,30/12/2019,23128.42673
South,Game1,30/12/2019,23308.5907
South,Game2,30/12/2019,23298.37498
West,Dyno1,30/12/2019,23038.8325
North,Dyno4,30/12/2019,23190.25519
West,Dyno4,30/12/2019,23453.23204
South,Dyno2,30/12/2019,23434.03218
East,Prod T,30/12/2019,22842.59225
East,Game1,30/12/2019,22236.77078
South,Game8,30/12/2019,23651.11752
North,Board1,30/12/2019,23529.35648
South,Prod T,30/12/2019,23409.55538
North,Game6,30/12/2019,23082.42649
North,Game9,30/12/2019,23060.16998
South,Board5,30/12/2019,23477.55612
West,Game5,30/12/2019,23182.19344
South,Board4,30/12/2019,23289.87288
West,Dyno4,30/12/2019,23158.33722
North,Board4,30/12/2019,23244.81544
North,Board1,30/12/2019,23212.83995
North,Dyno4,30/12/2019,23308.56948
West,Board4,30/12/2019,22774.39943
South,Dyno4,30/12/2019,23232.8074
North,Game5,30/12/2019,23031.24075
North,Board4,30/12/2019,23276.48782
West,Dyno2,30/12/2019,22923.85871
South,Game7,30/12/2019,23771.17826
North,Board1,30/12/2019,23139.25806
South,Board2,30/12/2019,23262.6803
South,Game2,30/12/2019,23169.49548
West,Game4,30/12/2019,23162.17831
West,Game10,30/12/2019,23118.99926
North,Game2,30/12/2019,23391.48206
North,Game8,30/12/2019,23312.92301
South,Dyno2,30/12/2019,23369.40554
East,Board5,30/12/2019,22661.53793
South,Board3,30/12/2019,23469.11275
North,Dyno4,30/12/2019,23009.50198
West,Game9,30/12/2019,23273.25481
North,Game4,30/12/2019,23231.94647
North,Game5,30/12/2019,22943.32
West,Game2,30/12/2019,23327.86826
North,Board5,30/12/2019,23338.6891
West,Dyno2,30/12/2019,23196.84473
East,Dyno1,30/12/2019,22773.8376
North,Dyno5,30/12/2019,23764.76451
North,Game9,30/12/2019,23342.41717
South,Board1,30/12/2019,23159.82171
South,Game3,30/12/2019,23456.74892
North,Dyno2,30/12/2019,23554.86322
South,Game9,30/12/2019,23283.03272
South,Board5,30/12/2019,23238.6374
North,Game7,30/12/2019,22950.7729
West,Game7,30/12/2019,23397.00412
North,Game9,30/12/2019,23126.2281
North,Board5,30/12/2019,23130.60024
South,Dyno5,30/12/2019,23221.40906
North,Board1,30/12/2019,23161.22538
North,Game5,30/12/2019,23485.80774
North,Game10,30/12/2019,22989.93628
North,Board1,30/12/2019,23161.0239
North,Game9,30/12/2019,23461.1457
North,Dyno5,30/12/2019,23216.18752
North,Board3,30/12/2019,23479.73372
North,Prod T,30/12/2019,23270.33323
North,Board3,30/12/2019,23409.0624
West,Dyno2,30/12/2019,23086.20637
West,Game8,30/12/2019,23056.01975
East,Game10,30/12/2019,22552.30094
West,Dyno2,30/12/2019,23038.26281
North,Game7,30/12/2019,23340.62803
North,Game8,30/12/2019,23352.10754
North,Board5,30/12/2019,23163.30116
West,Board2,30/12/2019,23134.27792
South,Game8,30/12/2019,23346.59779
South,Board1,30/12/2019,23329.19271
North,Game6,30/12/2019,23428.73763
North,Game9,30/12/2019,23125.77767
West,Board3,30/12/2019,22968.0434
South,Game4,30/12/2019,23331.95602
West,Board3,30/12/2019,23214.72235
South,Board5,30/12/2019,23362.50844
North,Game7,30/12/2019,23516.03277
South,Board2,30/12/2019,23415.49917
West,Dyno4,30/12/2019,23362.52842
West,Game10,30/12/2019,23063.82854
South,Dyno4,30/12/2019,23419.60144
South,Game3,30/12/2019,23429.77611
North,Prod T,30/12/2019,23554.84798
West,Dyno4,30/12/2019,23134.32989
North,Game10,30/12/2019,23086.06337
West,Board4,30/12/2019,23218.93884
North,Game6,30/12/2019,23207.42101
North,Dyno2,30/12/2019,23120.00736
North,Game9,30/12/2019,23124.57938
South,Game3,30/12/2019,23523.24006
North,Board4,30/12/2019,23251.38272
North,Dyno5,30/12/2019,23514.51866
South,Board1,30/12/2019,23434.69859
North,Game6,30/12/2019,23506.39919
North,Game2,30/12/2019,23484.71531
West,Dyno1,30/12/2019,23164.889
South,Game9,30/12/2019,23523.05369
North,Prod T,30/12/2019,23199.87687
East,Game9,30/12/2019,22760.61335
North,Prod T,30/12/2019,23340.46509
South,Prod T,30/12/2019,23605.581
North,Game10,30/12/2019,23123.97617
North,Board1,30/12/2019,22993.21855
North,Game6,30/12/2019,23159.96245
North,Board3,30/12/2019,23429.28677
West,Prod T,30/12/2019,23238.38834
South,Board1,30/12/2019,23584.26041
South,Game7,30/12/2019,23251.04569
North,Game1,30/12/2019,23476.91776
East,Game5,30/12/2019,22440.69811
South,Prod T,30/12/2019,23481.6207
North,Board1,30/12/2019,23185.52165
East,Dyno4,30/12/2019,22783.52569
South,Dyno5,30/12/2019,23539.49098
North,Dyno4,30/12/2019,23402.17806
North,Game3,30/12/2019,23337.00694
North,Game10,30/12/2019,23257.94325
East,Dyno2,30/12/2019,22303.72884
North,Board5,30/12/2019,23211.38456
North,Game7,30/12/2019,23383.77861
North,Game2,30/12/2019,23003.29096
North,Game6,30/12/2019,23153.68904
East,Game6,30/12/2019,22762.30596
North,Game1,30/12/2019,23163.1781
North,Game6,30/12/2019,23213.27698
North,Game1,30/12/2019,23175.90201
West,Game9,30/12/2019,23109.18899
North,Prod T,30/12/2019,23206.37491
South,Board1,30/12/2019,22960.63201
West,Game6,30/12/2019,23175.23675
West,Board3,30/12/2019,23489.67895
North,Game7,30/12/2019,23175.25071
South,Board4,30/12/2019,23177.31604
North,Game7,30/12/2019,23457.53483
West,Game5,30/12/2019,23046.34995
North,Game8,30/12/2019,23115.53271
North,Game6,30/12/2019,23129.0873
West,Dyno4,30/12/2019,23086.16713
South,Game8,30/12/2019,23801.87464
North,Dyno1,30/12/2019,23348.17586
South,Board3,30/12/2019,23231.36304
East,Dyno2,30/12/2019,22522.53279
North,Board2,30/12/2019,23157.59982
North,Board1,30/12/2019,23303.84439
North,Game5,30/12/2019,23003.9218
North,Board2,30/12/2019,22992.57387
South,Game8,30/12/2019,23511.383
North,Dyno4,30/12/2019,23446.13908
North,Game10,30/12/2019,23197.68671
North,Game9,30/12/2019,23454.39256
West,Prod T,30/12/2019,23283.39524
West,Prod T,30/12/2019,23211.50459
West,Game8,30/12/2019,23292.66356
North,Game2,30/12/2019,23369.29337
North,Game10,30/12/2019,23664.00929
North,Dyno5,30/12/2019,23371.20412
East,Board3,30/12/2019,22900.46733
South,Game1,30/12/2019,23212.63126
North,Dyno1,30/12/2019,23173.68148
East,Board3,30/12/2019,22853.07784
East,Game7,30/12/2019,22706.542
South,Board5,30/12/2019,23678.87713
North,Board1,30/12/2019,23163.92907
West,Game6,30/12/2019,23036.44635
West,Board5,30/12/2019,23055.92326
South,Game4,30/12/2019,23086.93858
North,Board2,30/12/2019,23154.74316
West,Game9,30/12/2019,23079.28904
North,Prod T,30/12/2019,23687.68508
South,Prod T,30/12/2019,23491.95957
North,Board5,30/12/2019,23494.70647
North,Dyno5,30/12/2019,23611.58799
North,Game5,30/12/2019,23513.74232
South,Board5,30/12/2019,23394.05608
North,Board3,30/12/2019,23413.88323
West,Board4,30/12/2019,23375.666
South,Board2,30/12/2019,23736.82252
North,Dyno4,30/12/2019,23094.20143
West,Game6,30/12/2019,22896.4972
East,Board2,30/12/2019,22641.30189
South,Game3,30/12/2019,23554.17919
North,Dyno1,30/12/2019,22920.99044
North,Board3,30/12/2019,22992.65493
North,Board4,30/12/2019,22901.28293
North,Board3,30/12/2019,23454.87182
South,Game1,30/12/2019,22906.89236
North,Dyno4,30/12/2019,23164.40633
North,Game10,30/12/2019,23502.99331
North,Game1,30/12/2019,23529.15154
North,Game1,30/12/2019,23345.82723
South,Game5,30/12/2019,23205.51791
West,Dyno5,30/12/2019,23169.45068
West,Dyno5,30/12/2019,22957.13102
South,Dyno5,30/12/2019,23566.2686
North,Game6,30/12/2019,23050.42652
North,Dyno4,30/12/2019,23178.09874
East,Game6,30/12/2019,22457.98341
North,Board2,30/12/2019,23272.63996
East,Dyno2,30/12/2019,22611.20494
North,Board1,30/12/2019,23048.23049
North,Board2,30/12/2019,23177.49893
South,Game4,30/12/2019,23104.86665
North,Board4,30/12/2019,23629.19481
North,Board4,30/12/2019,22920.54129
South,Game7,30/12/2019,23514.31694
South,Prod T,30/12/2019,23518.39155
North,Dyno1,30/12/2019,23249.19341
North,Board3,30/12/2019,22774.59178
South,Board5,30/12/2019,23411.4894
South,Dyno2,30/12/2019,23492.73715
North,Dyno4,30/12/2019,23377.85109
North,Game7,30/12/2019,23411.99569
South,Game6,30/12/2019,23601.80517
North,Board5,30/12/2019,23421.81587
North,Game5,30/12/2019,23302.95619
North,Board4,30/12/2019,23266.20822
South,Game5,30/12/2019,23404.43664
East,Dyno1,30/12/2019,22401.92128
North,Dyno5,30/12/2019,23432.2554
North,Game1,30/12/2019,23540.69377
South,Dyno4,30/12/2019,23651.04706
East,Prod T,30/12/2019,22652.1492
North,Dyno1,30/12/2019,23468.47823
South,Game4,30/12/2019,23691.60775
North,Board3,30/12/2019,23212.60048
North,Board4,30/12/2019,23157.6104
South,Board1,30/12/2019,23636.20674
North,Dyno5,30/12/2019,22935.1087
North,Game2,30/12/2019,23240.06815
South,Game9,30/12/2019,23556.03768
South,Dyno4,30/12/2019,23435.75797
North,Dyno2,30/12/2019,23291.97552
North,Dyno2,30/12/2019,23225.39877
North,Board3,30/12/2019,23044.48818
West,Dyno4,30/12/2019,23257.61286
East,Game2,30/12/2019,22531.88083
East,Game4,30/12/2019,22826.89462
North,Dyno5,30/12/2019,23210.96146
North,Game2,30/12/2019,23343.162
South,Dyno1,30/12/2019,23426.53073
West,Board1,30/12/2019,23145.25824
North,Game8,30/12/2019,22972.29343
South,Board3,30/12/2019,23827.55722
South,Dyno1,30/12/2019,23481.14228
North,Board5,30/12/2019,22947.39046
East,Game10,30/12/2019,22461.77552
North,Board2,30/12/2019,23535.85354
North,Board1,30/12/2019,23608.86305
