Region,Product,Date,Sales
North,Game1,31/08/2019,16708.5019
North,Board2,31/08/2019,17624.92715
North,Game4,31/08/2019,17076.10092
North,Board2,31/08/2019,17377.15168
West,Game2,31/08/2019,16815.3876
North,Board5,31/08/2019,16773.3828
South,Game4,31/08/2019,17747.21305
East,Prod T,31/08/2019,16789.21784
North,Board5,31/08/2019,17126.09481
East,Board1,31/08/2019,16901.44314
East,Board2,31/08/2019,16250.76792
North,Board1,31/08/2019,17767.92348
South,Game9,31/08/2019,17467.04758
West,Dyno4,31/08/2019,17218.0134
South,Board3,31/08/2019,17100.88248
West,Prod T,31/08/2019,17541.36225
South,Board2,31/08/2019,17420.39885
South,Dyno2,31/08/2019,17460.89745
East,Board4,31/08/2019,16720.05862
West,Board1,31/08/2019,17076.80523
South,Game2,31/08/2019,17352.21008
West,Dyno5,31/08/2019,17129.70189
South,Dyno1,31/08/2019,17619.87912
North,Dyno1,31/08/2019,16852.50722
North,Dyno5,31/08/2019,17250.15302
West,Dyno2,31/08/2019,17292.99211
North,Board3,31/08/2019,17222.26082
North,Dyno2,31/08/2019,16834.26841
West,Game4,31/08/2019,17084.37147
North,Dyno5,31/08/2019,17538.7354
North,Game1,31/08/2019,17079.27357
North,Board2,31/08/2019,17123.58505
North,Board4,31/08/2019,16958.51231
North,Game2,31/08/2019,17094.66204
West,Game3,31/08/2019,17176.91236
North,Dyno5,31/08/2019,17092.84521
West,Board2,31/08/2019,16892.96552
East,Board1,31/08/2019,16508.48277
North,Board3,31/08/2019,17163.70006
North,Game6,31/08/2019,17117.04259
East,Game2,31/08/2019,16703.0248
North,Dyno5,31/08/2019,17349.6892
South,Game4,31/08/2019,17654.41263
South,Board4,31/08/2019,17688.03382
West,Game10,31/08/2019,17377.66493
North,Game2,31/08/2019,17096.34127
South,Dyno1,31/08/2019,17379.08317
North,Dyno2,31/08/2019,17265.82774
South,Game6,31/08/2019,17356.88884
North,Board2,31/08/2019,17350.79705
East,Board3,31/08/2019,16886.3824
North,Game6,31/08/2019,17394.03492
North,Game1,31/08/2019,17316.10622
South,Game3,31/08/2019,17565.49967
South,Board3,31/08/2019,17231.21141
North,Game6,31/08/2019,17233.41406
North,Prod T,31/08/2019,17060.26743
North,Board1,31/08/2019,17573.4395
North,Board3,31/08/2019,17481.38019
North,Board1,31/08/2019,16847.09104
North,Board4,31/08/2019,17042.66693
North,Game10,31/08/2019,17152.7011
North,Prod T,31/08/2019,16967.40516
West,Game10,31/08/2019,16911.46994
West,Game6,31/08/2019,17113.98349
North,Prod T,31/08/2019,17316.34348
South,Game7,31/08/2019,17896.2208
North,Game3,31/08/2019,17331.69073
North,Game10,31/08/2019,17588.22041
North,Board4,31/08/2019,17010.98551
East,Game6,31/08/2019,16540.47088
North,Prod T,31/08/2019,17205.22696
North,Dyno1,31/08/2019,17371.11271
West,Game6,31/08/2019,17236.3328
North,Dyno1,31/08/2019,17462.81755
North,Game5,31/08/2019,17088.16719
East,Game8,31/08/2019,16605.70391
North,Dyno1,31/08/2019,17333.21833
South,Board4,31/08/2019,17347.07362
East,Dyno5,31/08/2019,16381.14578
South,Board3,31/08/2019,17262.6373
North,Game4,31/08/2019,17155.82216
West,Dyno1,31/08/2019,17080.1308
West,Board2,31/08/2019,16937.21298
South,Dyno1,31/08/2019,17107.05525
South,Game8,31/08/2019,17324.15004
North,Game5,31/08/2019,17149.94121
North,Board1,31/08/2019,17018.19026
North,Game2,31/08/2019,17077.65813
South,Dyno5,31/08/2019,17213.73504
South,Game7,31/08/2019,17522.45941
North,Prod T,31/08/2019,17062.99884
South,Game2,31/08/2019,17108.25891
South,Dyno2,31/08/2019,17253.44237
North,Game4,31/08/2019,17338.84592
South,Game3,31/08/2019,17338.27696
North,Board2,31/08/2019,17150.6181
West,Prod T,31/08/2019,16980.85131
East,Game2,31/08/2019,16739.92983
North,Board3,31/08/2019,17121.6445
South,Board4,31/08/2019,17606.86823
North,Game1,31/08/2019,17088.57478
South,Dyno1,31/08/2019,17219.1185
East,Board5,31/08/2019,16891.61225
North,Game4,31/08/2019,17514.1558
North,Game2,31/08/2019,17131.19996
South,Game2,31/08/2019,17206.83627
South,Board1,31/08/2019,17452.29903
South,Game1,31/08/2019,17476.52565
East,Board4,31/08/2019,16455.97977
North,Game8,31/08/2019,17084.70811
West,Game9,31/08/2019,17069.78021
South,Game2,31/08/2019,17591.25641
West,Game7,31/08/2019,16999.65725
South,Game5,31/08/2019,17457.20754
West,Board2,31/08/2019,17066.81976
East,Game5,31/08/2019,16852.8081
West,Dyno2,31/08/2019,17135.09294
North,Dyno1,31/08/2019,17415.23682
North,Game8,31/08/2019,17205.26639
South,Dyno4,31/08/2019,17308.29955
West,Game2,31/08/2019,16916.46069
North,Game2,31/08/2019,17119.95037
North,Board4,31/08/2019,17164.17882
North,Prod T,31/08/2019,17368.71416
North,Dyno1,31/08/2019,17182.86029
North,Game2,31/08/2019,17255.14308
North,Game2,31/08/2019,17195.77308
North,Board4,31/08/2019,17334.77544
East,Board3,31/08/2019,16488.15032
South,Board3,31/08/2019,17411.15152
South,Board3,31/08/2019,17349.56656
North,Dyno5,31/08/2019,17246.47111
East,Game10,31/08/2019,16532.3156
West,Game5,31/08/2019,17203.85104
West,Game6,31/08/2019,17127.96625
North,Board4,31/08/2019,17180.60391
South,Dyno2,31/08/2019,17307.54265
South,Game10,31/08/2019,17564.6251
North,Prod T,31/08/2019,17542.67799
South,Board2,31/08/2019,17281.8982
North,Game4,31/08/2019,17255.78531
South,Prod T,31/08/2019,17326.53729
South,Game3,31/08/2019,17269.28096
South,Board5,31/08/2019,17514.69967
West,Dyno2,31/08/2019,17296.02399
West,Game8,31/08/2019,16909.50182
East,Dyno4,31/08/2019,16852.08919
North,Board3,31/08/2019,16731.36387
South,Board2,31/08/2019,17403.13568
East,Board3,31/08/2019,16317.08502
North,Prod T,31/08/2019,17572.97406
North,Dyno4,31/08/2019,17345.47397
North,Dyno4,31/08/2019,17084.0913
North,Dyno1,31/08/2019,17276.99333
South,Board3,31/08/2019,17398.38774
North,Board5,31/08/2019,17025.61169
North,Board4,31/08/2019,17124.26735
East,Dyno5,31/08/2019,16672.50838
North,Board1,31/08/2019,16898.6565
North,Dyno2,31/08/2019,17160.90339
West,Board3,31/08/2019,17033.877
South,Game5,31/08/2019,17380.18399
East,Prod T,31/08/2019,16720.13976
South,Game10,31/08/2019,17406.95734
North,Game5,31/08/2019,17383.60037
North,Board4,31/08/2019,17145.24132
North,Dyno5,31/08/2019,17216.89498
North,Game5,31/08/2019,17311.778
West,Board2,31/08/2019,16889.05538
North,Game4,31/08/2019,16958.59516
North,Game9,31/08/2019,17614.29465
North,Game2,31/08/2019,17192.03311
North,Dyno5,31/08/2019,17071.53103
North,Game8,31/08/2019,17411.06695
North,Game4,31/08/2019,17073.86191
North,Game2,31/08/2019,16780.77129
North,Board2,31/08/2019,17127.21385
North,Game4,31/08/2019,17227.00997
North,Board1,31/08/2019,17452.58665
West,Dyno1,31/08/2019,16895.75741
East,Board3,31/08/2019,16891.71351
South,Dyno4,31/08/2019,17441.30427
North,Dyno1,31/08/2019,17215.71601
West,Game7,31/08/2019,17100.39788
East,Game7,31/08/2019,16853.94901
North,Game3,31/08/2019,17123.20387
North,Game8,31/08/2019,16674.41577
West,Game8,31/08/2019,17036.17482
North,Board3,31/08/2019,17176.426
North,Prod T,31/08/2019,17343.2274
East,Game4,31/08/2019,16765.32375
West,Game1,31/08/2019,17189.10996
South,Board1,31/08/2019,17050.82149
West,Game3,31/08/2019,16946.54962
North,Board5,31/08/2019,17460.02529
West,Board3,31/08/2019,16999.3154
North,Game9,31/08/2019,17266.92294
East,Board3,31/08/2019,16368.39251
East,Game2,31/08/2019,16381.63747
South,Board3,31/08/2019,17544.89658
South,Game1,31/08/2019,17558.69353
South,Board4,31/08/2019,17284.74132
North,Game6,31/08/2019,17306.6649
North,Game3,31/08/2019,17403.83896
North,Board2,31/08/2019,17513.36181
North,Dyno5,31/08/2019,17260.31306
North,Board5,31/08/2019,17467.70716
South,Board1,31/08/2019,17599.02209
North,Board3,31/08/2019,17101.88146
South,Board5,31/08/2019,17622.96302
North,Game4,31/08/2019,17373.55258
South,Board4,31/08/2019,17154.51277
South,Dyno5,31/08/2019,17388.97997
North,Game6,31/08/2019,17269.04
South,Game7,31/08/2019,17364.56797
North,Game2,31/08/2019,17221.61525
East,Game9,31/08/2019,16527.33202
North,Board5,31/08/2019,17171.05672
West,Board1,31/08/2019,17305.43286
South,Game8,31/08/2019,17556.39712
North,Board1,31/08/2019,17226.52478
West,Dyno1,31/08/2019,17161.4524
North,Game2,31/08/2019,17057.05541
East,Dyno1,31/08/2019,16433.99327
North,Game1,31/08/2019,17257.48795
North,Dyno2,31/08/2019,17129.91448
West,Board3,31/08/2019,16854.21852
East,Game3,31/08/2019,16800.53894
North,Dyno1,31/08/2019,17067.93569
South,Game6,31/08/2019,17091.84352
South,Game1,31/08/2019,17689.34654
North,Board2,31/08/2019,17402.24004
North,Game4,31/08/2019,17334.65673
North,Dyno5,31/08/2019,16948.05861
South,Game9,31/08/2019,17269.54587
West,Board1,31/08/2019,16721.62271
East,Prod T,31/08/2019,16663.23365
North,Dyno1,31/08/2019,16971.45027
West,Board4,31/08/2019,17115.53276
South,Dyno1,31/08/2019,17382.71957
North,Game5,31/08/2019,17240.35632
North,Game7,31/08/2019,17211.21769
South,Dyno1,31/08/2019,17435.59572
North,Dyno4,31/08/2019,17354.69664
North,Game10,31/08/2019,17314.49568
North,Board2,31/08/2019,17172.63175
West,Game8,31/08/2019,16903.76446
North,Board3,31/08/2019,17007.66274
North,Prod T,31/08/2019,17422.12036
West,Game3,31/08/2019,17160.36865
North,Board4,31/08/2019,17008.4097
North,Game10,31/08/2019,17349.45664
North,Board3,31/08/2019,17356.84844
East,Game7,31/08/2019,16732.99521
North,Game8,31/08/2019,17022.12178
South,Game4,31/08/2019,17272.22553
North,Dyno4,31/08/2019,17439.63376
North,Game5,31/08/2019,17432.04132
South,Dyno5,31/08/2019,17455.09895
South,Board3,31/08/2019,17335.9858
North,Game4,31/08/2019,16835.37295
South,Board3,31/08/2019,17306.77901
North,Game6,31/08/2019,17230.61523
South,Game1,31/08/2019,17470.44999
North,Game10,31/08/2019,17255.27446
West,Board1,31/08/2019,17133.3092
South,Game4,31/08/2019,17296.58446
North,Dyno5,31/08/2019,17044.42117
South,Dyno5,31/08/2019,17498.34463
North,Dyno5,31/08/2019,17386.66323
West,Game2,31/08/2019,16833.89218
South,Board1,31/08/2019,16819.21471
North,Dyno5,31/08/2019,17259.20336
North,Dyno5,31/08/2019,17392.88824
South,Dyno4,31/08/2019,17438.05158
South,Dyno2,31/08/2019,17364.29933
North,Dyno4,31/08/2019,16954.53117
North,Game10,31/08/2019,17135.89446
North,Game3,31/08/2019,17061.27205
North,Dyno2,31/08/2019,17438.46413
West,Game2,31/08/2019,17210.2696
North,Game1,31/08/2019,17368.68906
North,Game9,31/08/2019,16981.00004
South,Game9,31/08/2019,17207.78325
North,Game5,31/08/2019,17381.17501
North,Game10,31/08/2019,17366.6872
South,Game4,31/08/2019,17238.50679
South,Game3,31/08/2019,17160.11054
North,Dyno4,31/08/2019,17255.09155
West,Board5,31/08/2019,17161.68347
North,Game9,31/08/2019,17526.90415
North,Game10,31/08/2019,17476.0917
West,Game9,31/08/2019,17001.74557
South,Board5,31/08/2019,17093.33715
North,Game2,31/08/2019,16996.71485
North,Game10,31/08/2019,17075.35069
North,Game4,31/08/2019,17415.40105
North,Game9,31/08/2019,17345.29761
West,Game2,31/08/2019,17345.01221
South,Game3,31/08/2019,17620.74978
North,Game3,31/08/2019,17573.93104
North,Prod T,31/08/2019,17055.22486
North,Game4,31/08/2019,16791.63088
North,Board5,31/08/2019,17083.45185
North,Game9,31/08/2019,17366.93144
South,Dyno1,31/08/2019,17438.43273
North,Dyno4,31/08/2019,17037.60809
North,Dyno5,31/08/2019,17118.68363
South,Prod T,31/08/2019,17295.39157
North,Game4,31/08/2019,17212.07962
East,Dyno2,31/08/2019,16508.96945
North,Game2,31/08/2019,17331.61127
West,Game1,31/08/2019,17132.46811
North,Dyno2,31/08/2019,17354.82296
West,Board5,31/08/2019,17070.73901
South,Game9,31/08/2019,16980.38698
West,Dyno2,31/08/2019,16948.05069
North,Board4,31/08/2019,17309.86794
East,Board1,31/08/2019,16397.82919
South,Dyno1,31/08/2019,17486.65207
North,Dyno2,31/08/2019,16986.67718
North,Board3,31/08/2019,17126.49434
North,Game3,31/08/2019,17098.93788
North,Game9,31/08/2019,16780.09569
North,Game5,31/08/2019,17060.51512
South,Game5,31/08/2019,17797.39784
South,Dyno4,31/08/2019,17171.68142
West,Dyno2,31/08/2019,16899.64662
North,Game9,31/08/2019,17371.35247
West,Dyno4,31/08/2019,17156.36537
North,Dyno1,31/08/2019,17098.58603
West,Game6,31/08/2019,17233.48682
West,Game10,31/08/2019,16972.2833
North,Dyno5,31/08/2019,17240.06086
North,Game9,31/08/2019,16950.01304
North,Dyno5,31/08/2019,17098.30303
North,Board2,31/08/2019,17251.0062
North,Game6,31/08/2019,17093.70247
South,Board5,31/08/2019,17490.20199
South,Board1,31/08/2019,17265.35982
North,Prod T,31/08/2019,17241.84025
North,Dyno1,31/08/2019,17120.17814
North,Board3,31/08/2019,17245.54999
North,Dyno5,31/08/2019,16764.31862
West,Game6,31/08/2019,17082.17752
North,Game8,31/08/2019,17005.24783
West,Game7,31/08/2019,17179.13305
South,Board2,31/08/2019,17170.63563
South,Game7,31/08/2019,17332.98513
North,Dyno2,31/08/2019,16940.31609
East,Game9,31/08/2019,16717.73829
North,Game3,31/08/2019,17176.68239
North,Dyno1,31/08/2019,17348.37662
North,Game6,31/08/2019,17296.97911
South,Board2,31/08/2019,17335.70664
North,Game3,31/08/2019,16948.41661
West,Game1,31/08/2019,16813.24732
East,Prod T,31/08/2019,16643.93594
North,Game1,31/08/2019,17011.25488
North,Game1,31/08/2019,17272.45633
South,Game5,31/08/2019,17540.1259
South,Game7,31/08/2019,17655.45659
South,Dyno4,31/08/2019,17743.71948
South,Board3,31/08/2019,17513.0303
North,Game4,31/08/2019,17134.77714
North,Dyno1,31/08/2019,17061.79398
South,Dyno2,31/08/2019,17130.58227
North,Game10,31/08/2019,17512.74813
North,Board1,31/08/2019,17249.25063
North,Board4,31/08/2019,18111.4372
West,Dyno2,31/08/2019,17066.78857
West,Game10,31/08/2019,16922.65542
North,Board1,31/08/2019,17254.38788
South,Game1,31/08/2019,17139.96645
West,Dyno4,31/08/2019,16787.3295
North,Board1,31/08/2019,17204.06826
East,Game9,31/08/2019,16426.64389
North,Game2,31/08/2019,17384.03466
South,Board4,31/08/2019,17901.47489
North,Dyno1,31/08/2019,17526.94167
North,Dyno5,31/08/2019,17088.11678
North,Game10,30/08/2019,17276.16352
North,Game2,30/08/2019,17272.53903
North,Game7,30/08/2019,17232.41639
South,Game5,30/08/2019,17310.62078
South,Game9,30/08/2019,17214.38122
West,Game1,30/08/2019,16373.23267
West,Game8,30/08/2019,17102.3928
South,Dyno5,30/08/2019,17408.49968
West,Dyno4,30/08/2019,17013.46834
North,Game1,30/08/2019,17470.00839
South,Board2,30/08/2019,17591.59158
South,Dyno5,30/08/2019,17546.18582
South,Board3,30/08/2019,17292.16928
North,Prod T,30/08/2019,16809.17289
North,Game7,30/08/2019,17013.92204
North,Dyno2,30/08/2019,17081.30569
North,Board1,30/08/2019,16909.24563
East,Dyno5,30/08/2019,16224.4156
East,Board4,30/08/2019,16539.4462
South,Board5,30/08/2019,17331.2101
West,Game5,30/08/2019,17008.50425
North,Board2,30/08/2019,17036.49347
North,Game4,30/08/2019,17265.92134
North,Board1,30/08/2019,17221.20923
North,Board1,30/08/2019,17309.47981
East,Dyno4,30/08/2019,16752.40059
East,Dyno2,30/08/2019,16660.54154
North,Game7,30/08/2019,17372.10851
South,Game4,30/08/2019,17645.30889
North,Game3,30/08/2019,17476.78725
West,Dyno2,30/08/2019,17366.16925
West,Board4,30/08/2019,17083.76624
North,Board1,30/08/2019,17722.51284
South,Game7,30/08/2019,17319.00095
North,Game5,30/08/2019,17290.17551
North,Game4,30/08/2019,17075.08744
South,Board5,30/08/2019,17274.32748
North,Board5,30/08/2019,17228.99466
North,Board4,30/08/2019,17001.16936
North,Game10,30/08/2019,17016.97139
West,Game9,30/08/2019,17012.11105
North,Game8,30/08/2019,16796.52874
East,Game1,30/08/2019,16205.20868
West,Dyno1,30/08/2019,16906.83528
South,Game10,30/08/2019,17496.20673
East,Game2,30/08/2019,16452.22758
North,Game10,30/08/2019,17362.93596
South,Board2,30/08/2019,17545.71017
North,Game8,30/08/2019,17266.4368
South,Game6,30/08/2019,17101.29406
West,Game6,30/08/2019,17203.80147
West,Game5,30/08/2019,17037.0399
North,Board5,30/08/2019,17091.70602
North,Game6,30/08/2019,17457.13546
North,Game7,30/08/2019,17077.96793
West,Dyno4,30/08/2019,16894.32049
West,Board1,30/08/2019,16987.93466
West,Dyno2,30/08/2019,17052.15215
North,Game6,30/08/2019,16848.3936
West,Dyno2,30/08/2019,16936.63833
East,Game2,30/08/2019,16799.33753
North,Board1,30/08/2019,16909.40182
West,Game7,30/08/2019,17212.87329
West,Game4,30/08/2019,17422.07944
North,Game8,30/08/2019,17344.84236
North,Game2,30/08/2019,17388.92585
South,Game5,30/08/2019,17585.07245
North,Board5,30/08/2019,17158.51442
North,Board4,30/08/2019,16987.66845
North,Dyno4,30/08/2019,17150.46776
South,Board1,30/08/2019,17493.7172
North,Dyno2,30/08/2019,17163.19131
North,Game5,30/08/2019,16978.48905
South,Game9,30/08/2019,17518.37661
East,Board4,30/08/2019,16800.76656
West,Game2,30/08/2019,16805.13251
South,Board4,30/08/2019,17637.28539
West,Board1,30/08/2019,16866.35609
North,Game8,30/08/2019,16986.0372
West,Board1,30/08/2019,17050.88932
North,Game9,30/08/2019,17025.1362
South,Game6,30/08/2019,17179.72547
East,Game3,30/08/2019,16755.97945
South,Game4,30/08/2019,17184.9527
West,Board1,30/08/2019,16743.81382
West,Game10,30/08/2019,17035.30018
South,Dyno2,30/08/2019,17634.9119
North,Game2,30/08/2019,17107.16872
South,Board1,30/08/2019,17106.73383
North,Dyno5,30/08/2019,16746.31784
North,Game2,30/08/2019,17282.97945
North,Board4,30/08/2019,16990.37067
West,Game10,30/08/2019,17487.68292
North,Dyno4,30/08/2019,17141.13141
South,Game1,30/08/2019,16935.26112
West,Board4,30/08/2019,16945.86655
South,Game10,30/08/2019,17238.17701
North,Game10,30/08/2019,17261.44798
South,Game1,30/08/2019,17822.27111
North,Game8,30/08/2019,17205.45088
North,Board3,30/08/2019,16943.20609
North,Game3,30/08/2019,16861.19747
North,Board5,30/08/2019,17347.37829
South,Board3,30/08/2019,17347.84918
South,Game10,30/08/2019,17316.92597
East,Game3,30/08/2019,16797.71323
North,Board2,30/08/2019,16982.77393
North,Dyno5,30/08/2019,17173.48615
North,Game4,30/08/2019,17146.49827
North,Game10,30/08/2019,17265.00486
North,Board3,30/08/2019,16631.12728
West,Game5,30/08/2019,17186.02432
North,Dyno4,30/08/2019,17508.16079
North,Board5,30/08/2019,17262.77102
West,Game6,30/08/2019,17274.29869
North,Game1,30/08/2019,17408.94945
North,Board1,30/08/2019,17227.50465
North,Dyno2,30/08/2019,17275.58509
South,Board5,30/08/2019,17228.81498
East,Prod T,30/08/2019,16826.88703
North,Dyno5,30/08/2019,17224.06065
North,Board1,30/08/2019,16942.48078
West,Dyno2,30/08/2019,17023.79262
North,Board4,30/08/2019,17186.90074
South,Board5,30/08/2019,17301.03286
North,Dyno2,30/08/2019,17206.64375
West,Game6,30/08/2019,17163.87817
North,Game3,30/08/2019,17279.22854
North,Game2,30/08/2019,17277.06425
South,Board3,30/08/2019,17466.71436
East,Board4,30/08/2019,16539.12838
South,Game5,30/08/2019,17111.58923
North,Game1,30/08/2019,16828.10487
North,Game10,30/08/2019,17192.97209
North,Game2,30/08/2019,17572.40391
North,Game10,30/08/2019,17126.69396
North,Game2,30/08/2019,16972.33536
North,Board2,30/08/2019,16573.60085
South,Board5,30/08/2019,16741.43678
North,Game7,30/08/2019,17092.31161
East,Game7,30/08/2019,16398.30608
North,Game8,30/08/2019,17228.73262
North,Dyno2,30/08/2019,17120.60245
North,Dyno2,30/08/2019,17059.99429
North,Game10,30/08/2019,17272.14114
North,Board3,30/08/2019,16680.36595
South,Game8,30/08/2019,17113.71285
North,Dyno4,30/08/2019,17481.71009
South,Board1,30/08/2019,17287.66571
South,Board2,30/08/2019,17350.80815
East,Board5,30/08/2019,16524.89683
North,Game4,30/08/2019,17042.49894
East,Game4,30/08/2019,16378.39288
North,Game1,30/08/2019,16994.59905
South,Game7,30/08/2019,17418.74726
West,Game10,30/08/2019,17175.13128
East,Game4,30/08/2019,16404.86688
South,Game1,30/08/2019,17286.38235
North,Board5,30/08/2019,16861.52643
East,Game7,30/08/2019,16288.35484
North,Game1,30/08/2019,17153.04518
North,Prod T,30/08/2019,16850.11507
North,Dyno5,30/08/2019,17185.00451
West,Game9,30/08/2019,17372.29514
East,Board5,30/08/2019,16348.07049
South,Board3,30/08/2019,17097.85246
South,Game7,30/08/2019,17239.20787
North,Board2,30/08/2019,17000.03956
East,Game1,30/08/2019,16467.92329
North,Board1,30/08/2019,16639.01979
North,Board2,30/08/2019,16748.33987
East,Game6,30/08/2019,16482.47208
North,Game8,30/08/2019,16977.39013
South,Game4,30/08/2019,17765.58528
North,Game2,30/08/2019,16884.02278
South,Game2,30/08/2019,17171.17666
North,Game8,30/08/2019,17032.84668
South,Game5,30/08/2019,17217.34733
South,Dyno2,30/08/2019,17094.85909
South,Game1,30/08/2019,17451.9176
North,Dyno2,30/08/2019,17187.765
North,Board4,30/08/2019,16984.18224
North,Board1,30/08/2019,17135.18247
North,Game7,30/08/2019,17196.59373
East,Board4,30/08/2019,16770.54302
North,Game1,30/08/2019,16886.61185
South,Game3,30/08/2019,17603.52522
North,Game8,30/08/2019,17452.84247
North,Board2,30/08/2019,16834.35777
North,Game9,30/08/2019,17466.07896
South,Dyno2,30/08/2019,17082.31592
South,Game2,30/08/2019,17088.23476
North,Game5,30/08/2019,16765.57869
West,Game7,30/08/2019,17182.04542
West,Game3,30/08/2019,16908.45653
North,Game4,30/08/2019,17100.71422
East,Board3,30/08/2019,16767.73335
North,Game5,30/08/2019,17167.78962
North,Game6,30/08/2019,17614.3102
North,Game4,30/08/2019,17283.89528
South,Game9,30/08/2019,17410.7024
West,Board2,30/08/2019,17328.29289
North,Game6,30/08/2019,16839.6177
South,Prod T,30/08/2019,16939.20199
West,Game4,30/08/2019,17021.13162
East,Game4,30/08/2019,16215.28802
North,Board1,30/08/2019,16983.20186
North,Board2,30/08/2019,17029.81031
South,Dyno4,30/08/2019,17347.86041
North,Game3,30/08/2019,17324.62414
South,Game7,30/08/2019,17434.25751
North,Game6,30/08/2019,17121.93667
East,Game7,30/08/2019,16637.39491
North,Game3,30/08/2019,17129.45659
South,Dyno4,30/08/2019,17130.63567
North,Game6,30/08/2019,17187.01244
East,Game2,30/08/2019,16631.37728
North,Dyno1,30/08/2019,17228.91246
North,Board1,30/08/2019,17172.03408
South,Game6,30/08/2019,17400.38268
East,Game9,30/08/2019,16287.23559
North,Game5,30/08/2019,17004.01107
North,Board3,30/08/2019,17386.26592
West,Dyno4,30/08/2019,16877.82689
North,Game9,30/08/2019,17062.70949
North,Game9,30/08/2019,17026.18834
North,Game10,30/08/2019,17008.49507
North,Dyno4,30/08/2019,17397.37082
North,Board1,30/08/2019,17068.28828
South,Dyno5,30/08/2019,17321.03936
East,Game2,30/08/2019,16604.68971
North,Board4,30/08/2019,17343.16463
South,Board5,30/08/2019,17460.11469
North,Board1,30/08/2019,16865.1471
West,Dyno1,30/08/2019,17231.83272
North,Game6,30/08/2019,16714.0566
North,Game1,30/08/2019,17308.54632
South,Board1,30/08/2019,17817.82426
West,Board2,30/08/2019,16981.13994
North,Board1,30/08/2019,17563.86326
North,Game1,30/08/2019,17180.61469
North,Game4,30/08/2019,16944.55548
North,Game9,30/08/2019,17387.20835
East,Board1,30/08/2019,16275.03886
North,Board3,30/08/2019,17242.69621
South,Game5,30/08/2019,17481.8129
North,Dyno5,30/08/2019,17043.11325
North,Game6,30/08/2019,17075.99957
South,Game5,30/08/2019,17203.73845
East,Dyno5,30/08/2019,16587.51242
North,Dyno1,30/08/2019,17209.13479
South,Dyno5,30/08/2019,17426.55809
West,Dyno2,30/08/2019,16936.73913
North,Game4,30/08/2019,17435.22056
South,Game4,30/08/2019,17382.31919
North,Board5,30/08/2019,16944.28189
North,Dyno2,30/08/2019,17009.96078
East,Dyno5,30/08/2019,16108.75017
East,Dyno5,30/08/2019,16489.95696
North,Game10,30/08/2019,17532.85825
West,Game2,30/08/2019,17297.16013
North,Board4,30/08/2019,17115.79787
South,Game1,30/08/2019,17514.04254
North,Game6,30/08/2019,17019.85313
South,Board3,30/08/2019,17361.67921
East,Game3,30/08/2019,16479.84567
South,Dyno5,30/08/2019,17625.5707
North,Dyno2,30/08/2019,16598.60684
West,Game7,30/08/2019,16862.12645
East,Board2,30/08/2019,16679.85896
South,Game4,30/08/2019,17427.6605
North,Dyno4,30/08/2019,16996.74567
North,Game10,30/08/2019,17334.04409
West,Board5,30/08/2019,17073.39966
North,Board2,30/08/2019,16973.86055
North,Prod T,30/08/2019,16880.71026
North,Prod T,30/08/2019,17255.22158
South,Dyno5,30/08/2019,17271.04633
North,Dyno2,30/08/2019,16710.97872
