Region,Product,Date,Sales
North,Game7,31/07/2019,15554.42235
North,Dyno4,31/07/2019,15510.06882
East,Board2,31/07/2019,14766.47867
North,Game4,31/07/2019,15632.75518
South,Game9,31/07/2019,15997.93279
East,Dyno5,31/07/2019,15155.07377
South,Game5,31/07/2019,15839.84252
North,Game10,31/07/2019,15750.24109
South,Game3,31/07/2019,15749.65059
South,Game4,31/07/2019,15877.46085
West,Game10,31/07/2019,15572.63851
North,Game3,31/07/2019,15634.54219
North,Board3,31/07/2019,15638.1486
North,Game3,31/07/2019,15583.77735
South,Board2,31/07/2019,15664.27246
South,Dyno1,31/07/2019,16338.93056
North,Game2,31/07/2019,15849.89561
South,Dyno4,31/07/2019,15822.98251
North,Game3,31/07/2019,15668.09594
North,Game10,31/07/2019,15280.77106
North,Dyno1,31/07/2019,15432.78873
North,Game5,31/07/2019,15835.33943
South,Board1,31/07/2019,15979.72654
North,Dyno2,31/07/2019,15614.48566
East,Game4,31/07/2019,15091.75884
South,Dyno4,31/07/2019,16013.37509
East,Game6,31/07/2019,15371.84576
South,Board4,31/07/2019,16013.35
North,Dyno4,31/07/2019,15622.44706
West,Game10,31/07/2019,15742.15458
North,Board4,31/07/2019,15852.85983
North,Game7,31/07/2019,15536.28155
North,Game7,31/07/2019,15846.95744
East,Dyno5,31/07/2019,14966.90785
North,Board2,31/07/2019,15405.80197
North,Dyno1,31/07/2019,15698.6902
North,Board2,31/07/2019,15760.70876
North,Dyno2,31/07/2019,15870.46231
South,Board2,31/07/2019,15586.28313
North,Board2,31/07/2019,15595.6179
North,Game8,31/07/2019,15862.68529
North,Game2,31/07/2019,15998.8805
North,Game5,31/07/2019,15412.94993
North,Board3,31/07/2019,15479.15371
West,Game2,31/07/2019,15606.02031
North,Game5,31/07/2019,15408.78117
North,Game5,31/07/2019,15973.12739
South,Board1,31/07/2019,15807.59819
West,Board5,31/07/2019,15484.90895
South,Game1,31/07/2019,15895.43052
South,Dyno2,31/07/2019,15807.93151
East,Prod T,31/07/2019,14838.63023
South,Game9,31/07/2019,15780.29781
West,Game5,31/07/2019,15560.13578
North,Game8,31/07/2019,15813.36331
West,Prod T,31/07/2019,15515.16536
East,Dyno4,31/07/2019,15036.40124
North,Dyno1,31/07/2019,15278.47382
North,Prod T,31/07/2019,15602.79936
North,Game8,31/07/2019,15593.7887
South,Game6,31/07/2019,16039.26305
North,Game3,31/07/2019,15672.77865
North,Board1,31/07/2019,15851.90923
North,Board5,31/07/2019,15583.38146
North,Board4,31/07/2019,15719.3296
North,Game1,31/07/2019,15875.7451
North,Board3,31/07/2019,16071.30705
South,Dyno1,31/07/2019,15477.0832
North,Game7,31/07/2019,15922.80339
North,Dyno2,31/07/2019,16040.92746
North,Board4,31/07/2019,15859.07604
North,Game2,31/07/2019,16033.4205
South,Game9,31/07/2019,15627.48526
South,Game7,31/07/2019,15980.77192
South,Game4,31/07/2019,15730.69412
South,Dyno2,31/07/2019,15840.18432
North,Dyno5,31/07/2019,15845.08118
North,Game3,31/07/2019,15789.65806
East,Dyno2,31/07/2019,15026.07284
North,Board2,31/07/2019,15525.40696
West,Game5,31/07/2019,15740.71556
North,Game9,31/07/2019,15439.14053
West,Game6,31/07/2019,15592.81996
North,Board3,31/07/2019,15410.68503
West,Game1,31/07/2019,15524.75811
West,Dyno2,31/07/2019,15622.72053
South,Game6,31/07/2019,15625.77063
North,Board5,31/07/2019,15408.88675
North,Game3,31/07/2019,15632.6299
South,Dyno2,31/07/2019,15762.4001
West,Board3,31/07/2019,15653.86937
North,Game10,31/07/2019,15693.16586
North,Game6,31/07/2019,15807.77257
North,Game3,31/07/2019,15906.59246
East,Game4,31/07/2019,15299.24747
North,Game7,31/07/2019,15993.1636
North,Board3,31/07/2019,15838.29384
East,Game5,31/07/2019,15241.77612
North,Game5,31/07/2019,15604.29549
South,Board4,31/07/2019,15835.36832
North,Board5,31/07/2019,15756.69208
North,Dyno1,31/07/2019,15356.28173
North,Game6,31/07/2019,15820.78882
North,Game7,31/07/2019,15484.28293
North,Dyno1,31/07/2019,15738.11791
North,Game7,31/07/2019,15988.45749
North,Dyno4,31/07/2019,15206.69447
West,Game3,31/07/2019,15967.10647
North,Game5,31/07/2019,15617.55413
North,Prod T,31/07/2019,15603.35054
North,Dyno5,31/07/2019,15186.9556
North,Dyno4,31/07/2019,15939.1769
East,Board1,31/07/2019,15072.72746
North,Board5,31/07/2019,16122.75186
South,Board4,31/07/2019,15821.54743
North,Prod T,31/07/2019,15553.95725
North,Game5,31/07/2019,15386.06476
South,Prod T,31/07/2019,15443.67976
East,Dyno1,31/07/2019,14837.13749
North,Board2,31/07/2019,15501.06712
North,Prod T,31/07/2019,15660.0119
South,Dyno1,31/07/2019,15795.23613
North,Board4,31/07/2019,15557.74404
North,Prod T,31/07/2019,15586.3631
North,Board2,31/07/2019,15569.49616
South,Game6,31/07/2019,15925.73549
West,Game4,31/07/2019,15560.52077
South,Game1,31/07/2019,15928.20274
West,Board3,31/07/2019,14879.93528
South,Game9,31/07/2019,15898.95071
East,Board4,31/07/2019,15005.92034
North,Game6,31/07/2019,15460.33207
West,Game2,31/07/2019,15388.65226
North,Prod T,31/07/2019,15560.36144
South,Dyno1,31/07/2019,15634.98742
West,Game3,31/07/2019,15623.69816
North,Game2,30/07/2019,15525.84083
North,Board4,30/07/2019,15570.08953
North,Game1,30/07/2019,15565.71329
West,Game6,30/07/2019,15595.72217
North,Board2,30/07/2019,15563.97826
West,Prod T,30/07/2019,15275.11026
North,Game3,30/07/2019,15508.75643
North,Board3,30/07/2019,15643.9271
North,Game8,30/07/2019,15237.5344
North,Game6,30/07/2019,15451.05286
North,Game1,30/07/2019,15477.74136
West,Game3,30/07/2019,15722.43414
North,Board4,30/07/2019,15681.40357
West,Game10,30/07/2019,15618.67995
South,Game5,30/07/2019,15792.53962
North,Board3,30/07/2019,15402.1957
South,Game8,30/07/2019,16114.16943
East,Dyno4,30/07/2019,14996.20062
South,Dyno2,30/07/2019,15915.10301
South,Board5,30/07/2019,15579.80045
North,Board1,30/07/2019,15367.74957
North,Game9,30/07/2019,15471.06214
North,Board1,30/07/2019,15831.70052
South,Board5,30/07/2019,15836.82317
North,Game10,30/07/2019,15672.63937
North,Dyno5,30/07/2019,15526.62401
North,Game5,30/07/2019,15498.63204
North,Game4,30/07/2019,15634.42182
South,Dyno1,30/07/2019,15560.97851
South,Game7,30/07/2019,16048.24849
East,Game10,30/07/2019,15135.66971
West,Prod T,30/07/2019,15723.01719
North,Prod T,30/07/2019,15851.02629
South,Dyno1,30/07/2019,16042.69376
North,Dyno4,30/07/2019,15486.84291
South,Board3,30/07/2019,15697.55161
North,Dyno2,30/07/2019,15389.72881
North,Game1,30/07/2019,15705.92325
North,Game8,30/07/2019,15815.35626
North,Dyno4,30/07/2019,16109.60611
North,Board2,30/07/2019,15738.17762
North,Board5,30/07/2019,15762.11883
North,Board4,30/07/2019,15190.04904
South,Dyno2,30/07/2019,15551.9114
North,Board5,30/07/2019,15365.75194
West,Game8,30/07/2019,15528.78579
West,Prod T,30/07/2019,15566.75157
West,Game5,30/07/2019,15563.17722
North,Dyno1,30/07/2019,15659.99461
North,Game8,30/07/2019,15392.98347
North,Game7,30/07/2019,15772.1395
North,Game5,30/07/2019,15586.29556
West,Game5,30/07/2019,15449.43888
East,Game1,30/07/2019,14777.41103
South,Dyno5,30/07/2019,16006.83524
North,Game5,30/07/2019,15529.27612
West,Dyno2,30/07/2019,15320.15053
South,Game4,30/07/2019,16054.76315
North,Dyno4,30/07/2019,15301.01638
West,Dyno1,30/07/2019,15469.26308
South,Game9,30/07/2019,15672.08518
South,Game8,30/07/2019,15924.34591
North,Game4,30/07/2019,15083.09782
West,Game4,30/07/2019,15577.2942
South,Dyno4,30/07/2019,15775.39366
North,Board2,30/07/2019,15769.49446
North,Board2,30/07/2019,15793.44679
West,Game7,30/07/2019,15364.51772
South,Board2,30/07/2019,15587.19986
North,Game3,30/07/2019,15918.26376
South,Game9,30/07/2019,15932.96675
South,Game6,30/07/2019,15632.96177
East,Board2,30/07/2019,14768.26319
North,Game1,30/07/2019,15682.83356
North,Game5,30/07/2019,15528.83155
North,Game9,30/07/2019,15604.76084
North,Board1,30/07/2019,15687.33915
East,Dyno4,30/07/2019,15263.83518
North,Board2,30/07/2019,15524.64534
South,Game8,30/07/2019,15593.46483
South,Game7,30/07/2019,16025.5297
West,Board1,30/07/2019,16050.98684
North,Board4,30/07/2019,15475.48069
North,Game9,30/07/2019,15689.40252
West,Prod T,30/07/2019,15980.57733
North,Game2,30/07/2019,15361.74664
North,Game4,30/07/2019,15961.8131
South,Game8,30/07/2019,15681.82085
South,Game3,30/07/2019,15871.26044
South,Board4,30/07/2019,15930.63947
West,Board2,30/07/2019,15418.55785
North,Game5,30/07/2019,15525.46395
South,Game8,30/07/2019,15781.31042
West,Dyno5,30/07/2019,15349.76475
North,Board5,30/07/2019,15527.40518
North,Board3,30/07/2019,15230.89976
East,Board5,30/07/2019,15117.88019
East,Board3,30/07/2019,15047.41043
North,Game5,30/07/2019,15766.4308
West,Dyno5,30/07/2019,15629.05135
West,Board3,30/07/2019,15327.83306
South,Dyno2,30/07/2019,15767.27429
South,Dyno1,30/07/2019,16431.7948
North,Board5,30/07/2019,15363.41736
North,Dyno1,30/07/2019,15754.12014
North,Game6,30/07/2019,15260.19657
West,Game8,30/07/2019,15553.05242
East,Game8,30/07/2019,15100.05542
North,Game8,30/07/2019,15469.8011
South,Board4,30/07/2019,15480.04804
West,Game3,30/07/2019,15467.8576
West,Board3,30/07/2019,15367.94047
North,Game8,30/07/2019,15484.5051
South,Board3,30/07/2019,16063.39712
North,Dyno5,30/07/2019,15732.52795
West,Game9,30/07/2019,15623.36479
South,Game8,30/07/2019,15665.92517
North,Game1,30/07/2019,15451.42894
East,Dyno2,30/07/2019,15229.34389
North,Dyno4,30/07/2019,15500.37209
South,Board1,30/07/2019,16054.18244
South,Dyno5,30/07/2019,15983.50337
South,Game10,30/07/2019,15803.47389
North,Game9,30/07/2019,15443.29078
West,Board3,30/07/2019,15483.76409
West,Game2,30/07/2019,15428.93236
North,Board2,30/07/2019,15774.40766
West,Dyno1,30/07/2019,15378.33576
North,Board5,30/07/2019,15314.70354
South,Game3,30/07/2019,15923.88572
North,Dyno4,30/07/2019,15189.28989
South,Game1,30/07/2019,15840.48131
West,Game3,30/07/2019,15757.06037
West,Game9,30/07/2019,15862.64544
North,Board5,30/07/2019,15396.0174
South,Dyno4,30/07/2019,15988.36903
West,Game3,30/07/2019,15107.36263
North,Dyno2,30/07/2019,15756.19012
East,Dyno5,30/07/2019,14799.11596
West,Game8,30/07/2019,15125.46999
South,Dyno2,30/07/2019,15853.99651
West,Game5,30/07/2019,15493.16538
North,Game7,30/07/2019,15752.97673
West,Game1,30/07/2019,15376.89508
South,Dyno4,30/07/2019,15971.17301
North,Game3,30/07/2019,15576.00979
North,Dyno1,30/07/2019,15223.14424
South,Dyno5,30/07/2019,15970.72306
North,Board2,30/07/2019,15173.93772
West,Board2,30/07/2019,15279.43805
North,Game1,30/07/2019,15697.18863
North,Board2,30/07/2019,15578.98123
North,Board4,30/07/2019,15725.04728
North,Board2,30/07/2019,15578.24323
South,Game5,30/07/2019,15882.2425
West,Board4,30/07/2019,15589.23712
South,Game4,30/07/2019,15784.94486
West,Board4,30/07/2019,15695.37323
North,Board4,30/07/2019,15630.88133
South,Prod T,30/07/2019,16207.05782
North,Dyno1,30/07/2019,15659.02387
East,Game4,30/07/2019,14975.38433
North,Board4,30/07/2019,15544.14906
South,Prod T,30/07/2019,15776.46074
East,Board2,30/07/2019,14981.8454
North,Game4,30/07/2019,15513.05688
South,Prod T,30/07/2019,16073.20295
East,Game6,30/07/2019,15179.96524
East,Game10,30/07/2019,14714.71939
North,Game5,30/07/2019,15629.19093
West,Board2,30/07/2019,15748.44679
North,Board3,30/07/2019,15645.61394
South,Game2,30/07/2019,15836.8673
South,Game10,30/07/2019,15831.03662
North,Game3,30/07/2019,15450.92593
North,Game10,30/07/2019,15395.31799
North,Game4,30/07/2019,15857.34622
South,Board4,30/07/2019,16096.1248
South,Board2,30/07/2019,15387.04416
South,Game4,30/07/2019,15926.18367
North,Game6,30/07/2019,15759.87395
West,Dyno5,30/07/2019,15778.40511
North,Board1,30/07/2019,15690.27917
North,Board4,30/07/2019,15410.66206
West,Game4,30/07/2019,15372.8195
East,Dyno2,30/07/2019,15181.76417
North,Dyno1,30/07/2019,15490.09316
North,Game4,30/07/2019,15408.56743
North,Game9,30/07/2019,15513.74112
North,Game4,30/07/2019,15607.17164
East,Game9,30/07/2019,14817.14336
North,Board3,30/07/2019,15402.77693
East,Board2,30/07/2019,14763.40523
North,Board4,30/07/2019,15397.36737
South,Game5,30/07/2019,15384.16128
West,Prod T,30/07/2019,15515.42298
South,Board5,30/07/2019,15977.84264
North,Game3,30/07/2019,15689.70384
North,Board2,30/07/2019,16056.35832
North,Game5,30/07/2019,15603.88628
North,Game2,30/07/2019,15309.95574
South,Board3,30/07/2019,15882.13201
South,Game3,30/07/2019,15752.26834
South,Game7,30/07/2019,15699.13865
East,Dyno1,30/07/2019,14838.85868
North,Game6,30/07/2019,15556.54468
North,Board3,30/07/2019,15382.81533
North,Board4,30/07/2019,15239.76533
West,Game5,30/07/2019,15589.04781
South,Game3,30/07/2019,15611.80102
South,Board5,30/07/2019,15845.04377
West,Game7,30/07/2019,15404.05695
North,Game5,30/07/2019,15653.54985
South,Game8,30/07/2019,15792.6858
North,Game7,30/07/2019,15537.00217
North,Board5,30/07/2019,15876.58913
West,Board3,30/07/2019,15559.70598
South,Game8,30/07/2019,15956.65442
North,Game5,30/07/2019,15423.33529
West,Board2,30/07/2019,15399.39699
North,Board5,30/07/2019,15538.41153
North,Game7,30/07/2019,15695.90025
South,Game10,30/07/2019,16020.15498
South,Board5,30/07/2019,16119.22887
North,Game4,30/07/2019,15745.22384
West,Game4,30/07/2019,15133.8868
North,Dyno5,30/07/2019,15990.41994
North,Board2,30/07/2019,15616.25165
North,Dyno5,30/07/2019,15549.1441
North,Game5,30/07/2019,15615.74517
North,Game4,30/07/2019,15766.8787
East,Dyno4,30/07/2019,15044.33658
South,Board2,30/07/2019,15646.04176
West,Game4,30/07/2019,15324.50807
East,Game3,30/07/2019,15037.29293
South,Dyno4,30/07/2019,15769.68353
South,Board2,30/07/2019,15417.60962
North,Board4,30/07/2019,15980.01445
North,Prod T,30/07/2019,15722.88832
South,Game3,30/07/2019,15656.9164
South,Game7,30/07/2019,15978.39644
East,Game2,30/07/2019,15132.55261
North,Game5,30/07/2019,15596.67276
North,Board3,30/07/2019,15784.49906
South,Dyno2,30/07/2019,15826.44112
East,Dyno5,30/07/2019,15379.60222
West,Game1,30/07/2019,15417.06263
North,Game6,30/07/2019,15606.62284
North,Game7,30/07/2019,15525.22208
South,Dyno5,30/07/2019,16002.53537
West,Game9,30/07/2019,15163.41175
East,Game7,30/07/2019,14954.07721
West,Prod T,30/07/2019,15421.52046
West,Game10,30/07/2019,15219.98586
North,Game4,30/07/2019,15462.48277
North,Prod T,30/07/2019,15525.15657
South,Game6,30/07/2019,15798.24752
East,Board4,30/07/2019,15041.88858
North,Game2,30/07/2019,15880.58292
East,Board3,30/07/2019,14805.43218
South,Dyno5,30/07/2019,15937.93018
South,Game1,30/07/2019,15844.66276
North,Prod T,30/07/2019,15346.5373
South,Game1,30/07/2019,15451.91897
North,Prod T,30/07/2019,15665.13751
North,Board4,30/07/2019,15653.96372
North,Game6,30/07/2019,15512.8563
West,Game3,30/07/2019,15863.35269
South,Dyno5,30/07/2019,15947.95914
South,Game1,30/07/2019,15517.35214
North,Board4,30/07/2019,15625.56837
North,Game7,30/07/2019,15965.39669
West,Game6,30/07/2019,15462.4247
