Region,Product,Date,Sales
North,Game5,30/06/2019,13971.19673
West,Prod T,30/06/2019,14051.7852
North,Board3,30/06/2019,14166.94039
North,Game3,30/06/2019,13859.88426
South,Game9,30/06/2019,14314.53239
South,Game2,30/06/2019,14144.31419
North,Prod T,30/06/2019,14342.96375
East,Game9,30/06/2019,13317.95176
North,Board1,30/06/2019,14185.64384
North,Game10,30/06/2019,14049.91969
South,Game1,30/06/2019,14475.14028
South,Board4,30/06/2019,14430.40666
North,Prod T,30/06/2019,14020.98569
North,Board5,30/06/2019,13685.50992
East,Dyno2,30/06/2019,13172.66036
West,Dyno5,30/06/2019,14253.06689
South,Game3,30/06/2019,14197.18085
West,Game1,30/06/2019,14335.01178
North,Dyno4,30/06/2019,14200.60556
South,Board4,30/06/2019,14504.12006
North,Board2,30/06/2019,13852.48931
South,Board3,30/06/2019,14383.81458
North,Board2,30/06/2019,14185.42188
South,Board4,30/06/2019,14679.9202
North,Game1,30/06/2019,14152.06502
North,Dyno1,30/06/2019,14036.04775
East,Dyno5,30/06/2019,13347.76876
North,Game5,30/06/2019,13986.68225
North,Game10,30/06/2019,13907.78937
South,Game6,30/06/2019,14032.70678
South,Game5,30/06/2019,13970.48464
West,Dyno4,30/06/2019,13859.56221
North,Game4,30/06/2019,14017.27543
East,Dyno1,30/06/2019,13887.4516
West,Board1,30/06/2019,14233.6772
North,Prod T,30/06/2019,13883.07336
North,Game7,30/06/2019,14002.08811
West,Game4,30/06/2019,13823.83523
West,Dyno5,30/06/2019,14243.22847
North,Board3,30/06/2019,14119.61135
South,Dyno2,30/06/2019,14618.60732
East,Board3,30/06/2019,13590.26214
South,Dyno2,30/06/2019,14286.3311
North,Dyno2,30/06/2019,13735.18833
North,Game8,30/06/2019,14319.20318
South,Board2,30/06/2019,14066.90111
South,Board2,30/06/2019,14260.00176
South,Game9,30/06/2019,14445.5004
North,Game1,30/06/2019,14005.72418
North,Game6,30/06/2019,14176.22647
East,Board1,30/06/2019,13612.86587
South,Dyno4,30/06/2019,14163.90742
North,Dyno5,30/06/2019,14103.63097
West,Game6,30/06/2019,13825.0474
North,Game4,30/06/2019,14160.63619
North,Board4,30/06/2019,14370.57841
North,Prod T,30/06/2019,13770.5952
North,Dyno1,30/06/2019,14253.74357
East,Dyno2,30/06/2019,13470.07022
North,Game6,30/06/2019,14245.60469
South,Board5,30/06/2019,14726.04005
North,Game6,30/06/2019,14217.12778
South,Board2,30/06/2019,14506.31167
North,Board4,30/06/2019,14308.52651
West,Board4,30/06/2019,14031.91761
South,Board3,30/06/2019,14548.98082
North,Game8,30/06/2019,13933.51701
North,Dyno1,30/06/2019,13828.51108
North,Board4,30/06/2019,13836.09437
West,Dyno4,30/06/2019,13967.74884
South,Dyno5,30/06/2019,13908.29589
North,Game9,30/06/2019,14218.98868
North,Game3,30/06/2019,14323.63251
North,Board4,30/06/2019,14244.5345
North,Game8,30/06/2019,13985.92333
North,Board4,30/06/2019,14021.42493
North,Game6,30/06/2019,14103.57699
West,Game3,30/06/2019,13905.2254
North,Board4,30/06/2019,13907.86342
North,Dyno2,30/06/2019,14267.13427
North,Board2,30/06/2019,14251.50838
North,Game7,30/06/2019,13940.99238
North,Dyno5,30/06/2019,13962.20521
South,Dyno1,30/06/2019,14352.46103
North,Game6,30/06/2019,13709.38751
North,Board1,30/06/2019,14160.22161
North,Dyno4,30/06/2019,14052.58862
East,Board3,30/06/2019,13316.87446
South,Game3,30/06/2019,13911.05884
East,Board3,30/06/2019,13735.44135
North,Game4,30/06/2019,13975.5069
West,Board3,30/06/2019,13765.65858
East,Game5,30/06/2019,13288.69437
South,Board1,30/06/2019,14281.36418
North,Game9,30/06/2019,14430.38093
West,Game7,30/06/2019,14157.03986
South,Game5,30/06/2019,14335.2125
North,Game4,30/06/2019,14002.51433
North,Game1,30/06/2019,14267.14603
West,Game1,30/06/2019,14014.18616
South,Game9,30/06/2019,14219.54746
North,Game9,30/06/2019,13858.09152
South,Board1,30/06/2019,14340.40736
South,Game9,30/06/2019,14690.06163
South,Dyno1,30/06/2019,14417.75068
North,Board2,30/06/2019,13958.65294
South,Game3,30/06/2019,14220.34234
North,Game10,30/06/2019,14111.63452
North,Game3,30/06/2019,14345.04466
North,Game4,30/06/2019,14233.10961
East,Board3,30/06/2019,13474.93668
South,Board2,30/06/2019,14227.35724
North,Game2,30/06/2019,14339.28536
South,Game10,30/06/2019,14132.85214
North,Dyno2,30/06/2019,14214.24317
West,Game2,30/06/2019,13913.233
South,Game1,30/06/2019,13973.86038
North,Board1,30/06/2019,14289.78859
West,Game1,30/06/2019,14213.11128
South,Game8,30/06/2019,13927.79854
East,Board2,30/06/2019,13267.8886
North,Board4,30/06/2019,14562.73918
South,Game1,30/06/2019,13943.0457
North,Game8,30/06/2019,14291.53944
West,Prod T,30/06/2019,13909.19733
North,Game3,30/06/2019,14107.72158
South,Game9,30/06/2019,14126.83923
South,Game9,30/06/2019,14164.3443
West,Dyno1,30/06/2019,13858.61796
North,Game1,30/06/2019,14090.20326
North,Dyno1,30/06/2019,14250.84512
South,Game9,30/06/2019,14300.82665
North,Game3,30/06/2019,14332.29617
West,Game7,30/06/2019,13810.21129
North,Dyno2,30/06/2019,14024.39288
North,Game4,30/06/2019,14134.69486
West,Board4,30/06/2019,14277.301
North,Dyno4,30/06/2019,14162.8071
South,Game3,30/06/2019,14348.80656
East,Game3,30/06/2019,13557.78327
North,Prod T,30/06/2019,14206.05079
North,Dyno5,30/06/2019,14334.81925
South,Game2,30/06/2019,14437.85232
West,Dyno2,30/06/2019,14166.28187
North,Game4,30/06/2019,14081.76675
South,Game4,30/06/2019,14381.70911
South,Game8,30/06/2019,14740.36174
North,Board2,30/06/2019,14191.8928
South,Game5,30/06/2019,14388.98641
North,Board2,30/06/2019,13975.01663
North,Dyno2,30/06/2019,13869.09195
South,Dyno5,30/06/2019,14265.69362
North,Dyno1,30/06/2019,13799.46648
North,Game5,30/06/2019,14315.04983
North,Dyno5,30/06/2019,14072.18226
North,Board1,30/06/2019,13975.12132
North,Game2,30/06/2019,14049.65496
North,Game5,30/06/2019,14322.95547
West,Game2,30/06/2019,14091.56364
East,Game5,30/06/2019,13437.63831
North,Prod T,30/06/2019,13853.13725
East,Game5,30/06/2019,13391.66868
North,Dyno1,30/06/2019,14110.55463
West,Dyno2,30/06/2019,14195.13709
North,Board4,30/06/2019,14365.34627
North,Board2,30/06/2019,13777.34131
North,Game10,30/06/2019,13863.94584
East,Game9,30/06/2019,13713.05914
North,Game4,30/06/2019,13920.92394
East,Prod T,30/06/2019,13602.84844
North,Game8,30/06/2019,14005.21936
North,Dyno2,30/06/2019,14100.47231
North,Dyno2,30/06/2019,14143.64333
South,Dyno1,30/06/2019,14268.47988
West,Game1,30/06/2019,14115.754
North,Board5,30/06/2019,14047.61053
North,Dyno4,30/06/2019,14105.41618
South,Game7,30/06/2019,14666.97408
North,Prod T,30/06/2019,14522.69431
North,Dyno5,30/06/2019,14328.95136
South,Game2,30/06/2019,14330.31405
East,Board4,30/06/2019,13411.94792
North,Board5,30/06/2019,14408.49013
North,Game8,30/06/2019,14339.24014
North,Game8,30/06/2019,14188.65246
North,Game5,30/06/2019,14074.61011
North,Dyno2,30/06/2019,14419.5501
North,Game4,30/06/2019,13917.18757
North,Game9,30/06/2019,14145.76337
South,Dyno1,30/06/2019,14589.44705
East,Game3,30/06/2019,13251.52315
North,Game1,30/06/2019,14025.72469
North,Game1,30/06/2019,14343.17186
North,Dyno1,30/06/2019,13886.12101
North,Game10,30/06/2019,14103.90866
North,Game10,30/06/2019,14081.50816
North,Game1,30/06/2019,14301.76144
South,Game2,30/06/2019,14085.04806
North,Dyno1,30/06/2019,13804.14124
East,Game5,30/06/2019,13616.44053
North,Board1,30/06/2019,14037.96402
South,Game7,30/06/2019,14395.19129
South,Board2,30/06/2019,14013.41945
West,Game9,30/06/2019,14293.19442
North,Game10,30/06/2019,13842.00048
North,Prod T,30/06/2019,14076.43494
North,Board3,30/06/2019,14248.03846
North,Game6,30/06/2019,14250.3803
North,Prod T,30/06/2019,14217.31495
North,Board1,30/06/2019,14301.47308
South,Game7,30/06/2019,14051.74196
West,Game6,30/06/2019,13689.15479
North,Game5,30/06/2019,14121.60048
North,Dyno5,30/06/2019,13976.13972
North,Dyno5,30/06/2019,14191.72255
East,Board1,30/06/2019,13194.1597
North,Game10,30/06/2019,13782.3643
South,Game10,30/06/2019,14499.30287
North,Game1,30/06/2019,13964.19419
West,Dyno4,30/06/2019,13829.92661
East,Board5,30/06/2019,13335.3366
South,Game8,30/06/2019,14136.96345
North,Game6,30/06/2019,13978.1453
West,Game1,30/06/2019,13919.53318
North,Game9,30/06/2019,14152.31342
South,Game10,30/06/2019,14440.94473
North,Game9,30/06/2019,13974.36016
North,Game9,30/06/2019,14139.77643
East,Game4,30/06/2019,13226.33193
West,Prod T,30/06/2019,14180.57022
North,Dyno4,30/06/2019,14179.81843
North,Game5,30/06/2019,14513.52823
North,Game3,30/06/2019,14663.87744
North,Game5,30/06/2019,14011.25165
North,Board1,30/06/2019,13763.42273
South,Dyno4,30/06/2019,14297.67392
West,Dyno1,30/06/2019,14025.7961
West,Game10,30/06/2019,13672.34263
North,Game5,30/06/2019,14107.94488
South,Board3,30/06/2019,14185.72383
North,Game3,30/06/2019,14582.74887
West,Game10,30/06/2019,13884.62066
East,Game1,30/06/2019,13373.51943
South,Board1,30/06/2019,14100.32326
East,Dyno4,30/06/2019,13499.7601
East,Board2,30/06/2019,13123.47489
South,Board1,30/06/2019,14024.74207
East,Game9,30/06/2019,13110.68722
North,Game10,30/06/2019,14155.89782
South,Board1,30/06/2019,14250.32127
North,Dyno2,30/06/2019,14194.62184
North,Game3,30/06/2019,14515.41944
West,Game6,30/06/2019,14865.84696
North,Board1,30/06/2019,14042.94461
North,Board3,30/06/2019,14162.42968
North,Board5,30/06/2019,14311.10892
South,Game9,30/06/2019,14117.58733
North,Game1,30/06/2019,14107.73159
West,Game3,30/06/2019,13925.84081
North,Game1,30/06/2019,13977.19977
North,Game1,30/06/2019,13936.10677
North,Game9,30/06/2019,14193.24375
West,Game9,30/06/2019,13911.28669
South,Game8,30/06/2019,14463.65961
North,Game6,30/06/2019,14258.65756
East,Game5,30/06/2019,13243.39542
West,Game8,30/06/2019,14451.04188
North,Board5,30/06/2019,14249.25533
North,Dyno1,30/06/2019,14525.53725
North,Board1,30/06/2019,13936.48564
North,Board1,30/06/2019,14035.209
South,Board1,30/06/2019,14390.99481
North,Board5,30/06/2019,14022.72864
North,Game4,30/06/2019,14041.61409
South,Game3,30/06/2019,14165.3463
South,Board4,30/06/2019,14424.76197
West,Game10,30/06/2019,14383.04667
South,Dyno4,30/06/2019,14336.32461
North,Game1,30/06/2019,14242.59982
North,Game10,30/06/2019,14080.82891
South,Board2,30/06/2019,14325.05577
South,Game9,30/06/2019,14653.26404
North,Board4,30/06/2019,14245.83108
West,Game5,30/06/2019,13773.41291
North,Game8,30/06/2019,14133.54098
North,Game1,30/06/2019,14071.30591
North,Board3,30/06/2019,14132.89066
South,Dyno1,30/06/2019,14101.25965
North,Dyno2,30/06/2019,14042.17635
North,Dyno1,30/06/2019,13951.41813
North,Game7,30/06/2019,14095.31632
West,Game6,30/06/2019,14013.9472
North,Dyno4,30/06/2019,14142.84649
North,Board1,30/06/2019,13942.55773
North,Dyno5,30/06/2019,14143.52128
South,Game4,30/06/2019,14156.96505
East,Board5,30/06/2019,13826.65402
East,Game4,30/06/2019,13492.72689
North,Dyno2,30/06/2019,14131.99993
North,Game10,30/06/2019,14377.35907
South,Game8,30/06/2019,14056.72416
East,Dyno4,30/06/2019,13401.74934
North,Board4,30/06/2019,14089.56713
South,Game6,30/06/2019,14199.38301
North,Prod T,30/06/2019,13990.52988
North,Dyno2,30/06/2019,13959.69669
West,Game7,30/06/2019,14079.28958
North,Game6,30/06/2019,14629.17301
North,Game6,30/06/2019,14179.3129
East,Game1,30/06/2019,13693.82054
North,Game6,30/06/2019,13958.78802
East,Board1,30/06/2019,13474.37781
South,Board5,30/06/2019,14359.89117
West,Game3,30/06/2019,13874.17567
South,Game9,30/06/2019,14390.43053
South,Board4,30/06/2019,13909.5734
North,Game4,30/06/2019,14177.05296
North,Game3,30/06/2019,14454.62236
North,Board4,30/06/2019,13961.90593
North,Dyno4,30/06/2019,14217.935
North,Board1,30/06/2019,14489.62012
South,Board4,30/06/2019,14072.91054
North,Board4,30/06/2019,14346.14612
North,Game9,30/06/2019,14264.75925
North,Game7,30/06/2019,13768.9442
East,Game10,30/06/2019,13701.62572
North,Game7,30/06/2019,13752.41376
North,Game2,30/06/2019,13916.56289
South,Board5,30/06/2019,14241.42124
West,Dyno4,30/06/2019,13889.64226
North,Game9,30/06/2019,14019.74626
East,Game3,30/06/2019,13321.30631
West,Prod T,30/06/2019,13865.88965
North,Game4,30/06/2019,14239.76597
North,Board1,30/06/2019,14065.96041
North,Board3,30/06/2019,14296.40399
North,Board5,30/06/2019,14008.93328
North,Board2,30/06/2019,14196.07077
South,Game8,30/06/2019,14084.34561
North,Game9,30/06/2019,14238.48559
South,Game3,30/06/2019,14568.57725
South,Game5,30/06/2019,14413.80987
West,Board3,30/06/2019,13836.61707
North,Game9,30/06/2019,13736.19461
South,Game10,30/06/2019,14091.07026
West,Game8,30/06/2019,14445.27414
North,Game9,30/06/2019,14162.12359
South,Game10,30/06/2019,14264.87805
North,Dyno1,30/06/2019,14158.44248
North,Dyno4,30/06/2019,13867.64942
North,Game2,30/06/2019,13810.64684
North,Game6,30/06/2019,14155.46822
West,Game10,30/06/2019,14128.92235
South,Board3,30/06/2019,14411.57488
East,Dyno5,30/06/2019,13399.0612
North,Game6,30/06/2019,13848.71904
South,Game7,30/06/2019,13974.59245
South,Game4,30/06/2019,14362.61268
North,Board1,30/06/2019,14106.6039
North,Dyno2,30/06/2019,14135.18437
South,Game2,30/06/2019,14022.17143
North,Dyno1,30/06/2019,14187.40474
North,Dyno5,30/06/2019,14188.70691
North,Game6,30/06/2019,14050.1243
East,Dyno2,30/06/2019,13064.51602
South,Board2,30/06/2019,14281.98453
North,Prod T,30/06/2019,14115.18413
South,Dyno2,30/06/2019,14345.96004
West,Game8,30/06/2019,13862.27142
North,Board5,30/06/2019,14043.71604
North,Game3,30/06/2019,14242.99687
South,Dyno5,30/06/2019,14292.94901
West,Game8,30/06/2019,14267.65761
North,Game8,30/06/2019,14032.08912
West,Game4,30/06/2019,13813.76659
North,Game9,30/06/2019,14169.91644
North,Game1,29/06/2019,13526.73822
North,Board1,29/06/2019,14268.81287
South,Game10,29/06/2019,14162.76116
South,Board1,29/06/2019,14198.79918
West,Game6,29/06/2019,14340.85813
West,Game7,29/06/2019,13975.45124
West,Game10,29/06/2019,13765.74247
North,Board3,29/06/2019,13790.12744
West,Board1,29/06/2019,13728.52189
South,Game7,29/06/2019,14334.70166
North,Game5,29/06/2019,13884.89246
South,Board1,29/06/2019,14322.8259
East,Game9,29/06/2019,13586.30619
North,Prod T,29/06/2019,14097.79205
North,Dyno4,29/06/2019,14143.26
South,Dyno1,29/06/2019,14040.94809
South,Board3,29/06/2019,14454.45822
West,Board3,29/06/2019,13610.51727
West,Game7,29/06/2019,13846.10083
North,Game3,29/06/2019,13999.4819
North,Dyno2,29/06/2019,13916.83981
North,Dyno4,29/06/2019,13972.62364
North,Game1,29/06/2019,14041.71792
North,Dyno1,29/06/2019,13572.43076
South,Game10,29/06/2019,14280.7187
South,Prod T,29/06/2019,14362.23997
South,Game5,29/06/2019,14498.89558
North,Game3,29/06/2019,14117.46232
North,Dyno5,29/06/2019,14060.03745
West,Board5,29/06/2019,13985.49976
South,Game2,29/06/2019,14558.27654
North,Game2,29/06/2019,14037.91534
North,Board2,29/06/2019,13993.13808
North,Dyno2,29/06/2019,14253.67262
North,Board4,29/06/2019,13978.0897
North,Board3,29/06/2019,14190.48422
North,Dyno5,29/06/2019,14149.35271
East,Board4,29/06/2019,13337.8725
West,Game6,29/06/2019,13976.49899
North,Board4,29/06/2019,13708.69521
North,Game2,29/06/2019,14246.59407
West,Game7,29/06/2019,14037.06846
North,Game4,29/06/2019,13948.68458
West,Game8,29/06/2019,13963.94381
North,Dyno1,29/06/2019,14499.56154
North,Game2,29/06/2019,13891.42805
North,Game7,29/06/2019,14307.36794
North,Game7,29/06/2019,13702.51488
West,Dyno1,29/06/2019,14034.56099
North,Board3,29/06/2019,13752.98766
South,Prod T,29/06/2019,14342.8743
South,Dyno4,29/06/2019,14405.52468
North,Game7,29/06/2019,13843.95647
North,Board1,29/06/2019,13939.17078
West,Game6,29/06/2019,14008.20803
East,Game4,29/06/2019,13690.05695
South,Board4,29/06/2019,14426.00088
North,Board5,29/06/2019,13738.16877
West,Game3,29/06/2019,13635.8975
North,Board3,29/06/2019,13960.41928
North,Board4,29/06/2019,14017.63469
East,Game6,29/06/2019,13475.07534
North,Game2,29/06/2019,14068.37825
South,Game6,29/06/2019,14348.8787
South,Game5,29/06/2019,14179.64903
West,Game3,29/06/2019,14178.07542
South,Board1,29/06/2019,14303.56949
North,Game10,29/06/2019,14110.39408
South,Game4,29/06/2019,13842.30597
West,Board3,29/06/2019,13818.95231
South,Dyno5,29/06/2019,14114.68359
North,Game6,29/06/2019,14142.77074
West,Board3,29/06/2019,13872.92293
East,Game1,29/06/2019,13668.44648
North,Board1,29/06/2019,13718.23129
West,Game5,29/06/2019,13812.06851
West,Dyno4,29/06/2019,13748.24192
South,Game9,29/06/2019,14576.35922
South,Board2,29/06/2019,14284.00419
South,Game4,29/06/2019,14043.46756
North,Game3,29/06/2019,14256.7505
South,Board1,29/06/2019,14259.07191
East,Game3,29/06/2019,13657.86961
North,Dyno4,29/06/2019,14146.73707
North,Game4,29/06/2019,14330.21718
North,Game10,29/06/2019,14108.21251
North,Game9,29/06/2019,13928.43541
North,Board1,29/06/2019,14116.90598
North,Game8,29/06/2019,14509.9032
North,Dyno4,29/06/2019,14360.01406
North,Dyno4,29/06/2019,13841.66972
West,Game3,29/06/2019,14206.59823
West,Board4,29/06/2019,14141.19858
South,Game9,29/06/2019,14096.02484
North,Game8,29/06/2019,13923.97557
South,Prod T,29/06/2019,14425.52924
North,Dyno4,29/06/2019,14456.88385
North,Dyno2,29/06/2019,13960.676
North,Board3,29/06/2019,14174.3566
North,Game7,29/06/2019,13923.10075
North,Game7,29/06/2019,13827.91086
West,Board5,29/06/2019,13863.05422
North,Game5,29/06/2019,14015.05911
South,Board5,29/06/2019,14580.93814
North,Dyno4,29/06/2019,14132.28327
South,Game8,29/06/2019,14285.97804
North,Game6,29/06/2019,14084.66647
North,Board4,29/06/2019,13777.5316
North,Game1,29/06/2019,14235.70436
West,Game8,29/06/2019,13913.16606
South,Board1,29/06/2019,14266.99922
North,Game6,29/06/2019,14209.48608
South,Dyno5,29/06/2019,14260.30819
South,Board1,29/06/2019,14368.43067
North,Game10,29/06/2019,14184.74866
South,Board3,29/06/2019,14253.44839
North,Game7,29/06/2019,13773.82577
North,Prod T,29/06/2019,14173.51173
West,Game2,29/06/2019,13736.84939
West,Game2,29/06/2019,14044.1292
North,Board3,29/06/2019,14132.97419
South,Board2,29/06/2019,14085.92194
South,Board3,29/06/2019,14103.58878
North,Dyno1,29/06/2019,14038.245
North,Board1,29/06/2019,14082.52256
South,Game1,29/06/2019,14336.45587
East,Dyno5,29/06/2019,13306.41561
North,Dyno2,29/06/2019,14031.24248
North,Board3,29/06/2019,13714.87612
North,Game4,29/06/2019,13772.4807
East,Game10,29/06/2019,13536.029
South,Dyno1,29/06/2019,14431.55797
North,Dyno5,29/06/2019,13950.63312
North,Game8,29/06/2019,14149.07927
North,Board2,29/06/2019,14038.08987
South,Dyno2,29/06/2019,14340.40051
North,Board1,29/06/2019,14058.61524
North,Game5,29/06/2019,13736.37849
South,Game3,29/06/2019,14113.34257
South,Game8,29/06/2019,14509.4301
South,Board2,29/06/2019,14355.58958
West,Board5,29/06/2019,14323.73513
West,Game3,29/06/2019,14254.64903
North,Game9,29/06/2019,14384.06893
North,Board5,29/06/2019,13910.62026
South,Dyno5,29/06/2019,14468.90848
East,Game2,29/06/2019,13440.74989
North,Game7,29/06/2019,14242.27939
East,Game1,29/06/2019,13458.73109
South,Prod T,29/06/2019,13977.19021
North,Prod T,29/06/2019,14134.05533
North,Board5,29/06/2019,14216.28033
South,Board3,29/06/2019,14335.85594
West,Game3,29/06/2019,14067.85327
North,Game6,29/06/2019,14330.54674
North,Game2,29/06/2019,13661.90682
West,Board5,29/06/2019,14023.29875
North,Game5,29/06/2019,14188.74759
North,Dyno5,29/06/2019,13977.28276
North,Board4,29/06/2019,13924.15142
South,Board2,29/06/2019,14345.40559
East,Prod T,29/06/2019,13561.07456
North,Game5,29/06/2019,14331.63941
East,Dyno2,29/06/2019,13354.19075
South,Game5,29/06/2019,14553.60041
North,Board4,29/06/2019,14048.69783
North,Game2,29/06/2019,14019.68651
North,Board4,29/06/2019,14576.89517
North,Dyno4,29/06/2019,14143.14661
South,Board2,29/06/2019,14203.22812
South,Dyno5,29/06/2019,14281.32931
South,Dyno5,29/06/2019,14059.92651
North,Board3,29/06/2019,14231.36597
West,Board2,29/06/2019,14150.2869
North,Game6,29/06/2019,13795.81917
South,Board5,29/06/2019,13919.54449
North,Dyno4,29/06/2019,13992.26198
North,Game6,29/06/2019,14146.24004
East,Game5,29/06/2019,13567.57531
North,Prod T,29/06/2019,14255.11171
West,Board2,29/06/2019,13821.16765
West,Game6,29/06/2019,13762.9289
North,Game3,29/06/2019,14405.03122
North,Game5,29/06/2019,14516.82807
West,Game5,29/06/2019,14038.31946
South,Board1,29/06/2019,14111.46834
East,Game2,29/06/2019,13422.75894
South,Dyno5,29/06/2019,14489.75151
North,Board1,29/06/2019,13952.13278
North,Game5,29/06/2019,13841.21184
South,Board5,29/06/2019,14416.61217
North,Game6,29/06/2019,13741.96373
East,Dyno1,29/06/2019,13389.75865
South,Game9,29/06/2019,14330.27041
South,Game5,29/06/2019,14289.3143
North,Game4,29/06/2019,14297.86068
South,Board2,29/06/2019,14038.97868
North,Board2,29/06/2019,13935.10734
South,Dyno5,29/06/2019,13725.73343
North,Game8,29/06/2019,14023.99879
North,Dyno1,29/06/2019,14345.18563
North,Dyno1,29/06/2019,14241.77568
East,Game3,29/06/2019,13698.96518
North,Game6,29/06/2019,13921.40111
North,Dyno1,29/06/2019,14125.95228
North,Game9,29/06/2019,14284.46005
North,Prod T,29/06/2019,13911.11878
South,Game2,29/06/2019,14495.21705
North,Game8,29/06/2019,14105.90075
South,Game3,29/06/2019,14021.20661
South,Board5,29/06/2019,14081.05978
North,Game1,29/06/2019,13986.92891
South,Game10,29/06/2019,14197.67163
West,Board5,29/06/2019,14286.84731
North,Game2,29/06/2019,13892.80971
West,Game1,29/06/2019,13729.80073
West,Board2,29/06/2019,13893.00098
North,Prod T,29/06/2019,13791.92387
North,Board3,29/06/2019,13762.71397
South,Prod T,29/06/2019,14176.61759
South,Game3,29/06/2019,14205.80016
West,Game7,29/06/2019,14189.23374
North,Dyno4,29/06/2019,14042.26267
South,Game3,29/06/2019,14103.45936
North,Board3,29/06/2019,14237.15717
North,Board5,29/06/2019,14118.05455
South,Dyno1,29/06/2019,14136.36968
North,Game1,29/06/2019,13911.49555
North,Dyno1,29/06/2019,13972.26596
North,Game1,29/06/2019,13824.43907
West,Game7,29/06/2019,14493.83614
North,Game2,29/06/2019,14089.22829
South,Game4,29/06/2019,14222.13114
North,Game7,29/06/2019,13953.62433
North,Game9,29/06/2019,13692.75721
East,Dyno4,29/06/2019,13570.40864
South,Board3,29/06/2019,13813.78044
West,Game9,29/06/2019,13584.77117
North,Board2,29/06/2019,14008.39231
North,Board1,29/06/2019,13875.58211
North,Board1,29/06/2019,13896.23468
East,Game2,29/06/2019,13739.78981
North,Game8,29/06/2019,14068.73438
North,Dyno4,29/06/2019,14196.00121
South,Game9,29/06/2019,14354.99958
South,Dyno5,29/06/2019,14213.53617
West,Game6,29/06/2019,13839.03671
South,Game7,29/06/2019,14148.94401
North,Dyno4,29/06/2019,14449.03851
West,Board3,29/06/2019,14023.39252
East,Game4,29/06/2019,13605.64637
South,Game4,29/06/2019,14577.71305
North,Dyno4,29/06/2019,14116.36743
North,Dyno5,29/06/2019,14227.01866
West,Game1,29/06/2019,13976.02832
North,Game10,29/06/2019,13901.22015
North,Game7,29/06/2019,13677.54069
South,Game4,29/06/2019,14039.92131
South,Board3,29/06/2019,14138.66053
West,Board2,29/06/2019,14145.84985
North,Game6,29/06/2019,14268.95764
North,Game9,29/06/2019,14095.20198
North,Game9,29/06/2019,14094.14525
North,Board4,29/06/2019,14038.90293
North,Dyno2,29/06/2019,14527.48838
East,Board2,29/06/2019,13135.55089
North,Game9,29/06/2019,14216.49914
West,Game10,29/06/2019,13857.20438
South,Board3,29/06/2019,14195.12496
North,Game3,29/06/2019,14159.70174
North,Board3,29/06/2019,14132.08721
South,Game9,29/06/2019,14292.70384
