Region,Product,Date,Sales
North,Game4,30/09/2019,18435.81868
East,Game3,30/09/2019,18033.18934
North,Board4,30/09/2019,18762.9643
North,Game7,30/09/2019,18238.08205
West,Game5,30/09/2019,18424.02899
North,Dyno2,30/09/2019,18689.26117
South,Dyno1,30/09/2019,18635.52229
West,Board5,30/09/2019,18533.31434
South,Board5,30/09/2019,19006.85898
North,Game2,30/09/2019,18660.73076
West,Dyno1,30/09/2019,18816.3665
North,Game10,30/09/2019,18689.98574
South,Game4,30/09/2019,18636.51828
South,Game2,30/09/2019,18385.59076
North,Prod T,30/09/2019,18654.41164
North,Board4,30/09/2019,18789.54679
North,Game2,30/09/2019,18669.23222
West,Dyno1,30/09/2019,18574.00098
North,Dyno2,30/09/2019,18835.13486
South,Game3,30/09/2019,18769.24833
North,Dyno2,30/09/2019,18704.75035
North,Board2,30/09/2019,18479.02606
North,Game1,30/09/2019,18660.46141
North,Game8,30/09/2019,18592.03258
North,Game4,30/09/2019,19034.83481
East,Dyno2,30/09/2019,18062.94115
North,Dyno2,30/09/2019,19459.17335
West,Board3,30/09/2019,18548.27539
North,Prod T,30/09/2019,18695.69607
North,Board1,30/09/2019,18586.21612
North,Game1,30/09/2019,19031.95059
North,Board1,30/09/2019,19169.15339
West,Game3,30/09/2019,18442.10786
North,Game7,30/09/2019,18707.74505
North,Game3,30/09/2019,18633.73301
East,Game9,30/09/2019,18144.57754
North,Game9,30/09/2019,18894.27849
North,Board2,30/09/2019,18662.3636
South,Prod T,30/09/2019,18996.57571
South,Game2,30/09/2019,18818.58174
South,Game7,30/09/2019,18781.94678
West,Game2,30/09/2019,18669.04951
South,Prod T,30/09/2019,18819.58444
North,Board1,30/09/2019,18792.23705
East,Dyno1,30/09/2019,18226.76609
North,Game4,30/09/2019,18784.19246
South,Board1,30/09/2019,18545.26848
North,Board1,30/09/2019,18610.59497
West,Game7,30/09/2019,18701.59667
South,Prod T,30/09/2019,18736.76559
North,Game10,30/09/2019,18626.43964
North,Game5,30/09/2019,18642.62642
East,Board4,30/09/2019,18014.02815
South,Dyno1,30/09/2019,18899.87574
North,Game7,30/09/2019,18769.41759
East,Game9,30/09/2019,18058.9878
South,Board4,30/09/2019,19060.38722
South,Dyno2,30/09/2019,18987.00767
North,Dyno2,30/09/2019,18871.10089
North,Dyno4,30/09/2019,18756.37004
North,Dyno5,30/09/2019,18434.15283
North,Dyno4,30/09/2019,18768.99843
South,Board2,30/09/2019,19062.98133
North,Board1,30/09/2019,18752.5985
South,Board2,30/09/2019,19134.18115
North,Board2,30/09/2019,19081.30703
North,Game6,30/09/2019,18631.698
North,Game7,30/09/2019,18498.17636
North,Board5,30/09/2019,18760.37355
West,Game3,30/09/2019,18835.54883
West,Game8,30/09/2019,18580.08664
South,Prod T,30/09/2019,19041.65653
North,Board4,30/09/2019,18526.62658
East,Game4,30/09/2019,17913.25947
North,Board3,30/09/2019,18769.30638
West,Game7,30/09/2019,19206.82775
South,Game7,30/09/2019,18582.77081
North,Dyno4,30/09/2019,18898.11013
West,Board1,30/09/2019,18577.9309
North,Game7,30/09/2019,18715.84628
North,Game1,30/09/2019,19053.99338
South,Prod T,30/09/2019,18948.58231
North,Game5,30/09/2019,18661.06297
North,Game10,30/09/2019,18805.22968
North,Game5,30/09/2019,18889.89767
North,Dyno2,30/09/2019,18425.06436
North,Game3,30/09/2019,18594.64596
North,Game5,30/09/2019,18998.03694
North,Game5,30/09/2019,18619.44611
South,Game1,30/09/2019,18737.23179
South,Prod T,30/09/2019,18692.97658
North,Game6,30/09/2019,18889.71382
West,Dyno5,30/09/2019,18452.52625
South,Game9,30/09/2019,18632.75614
West,Board5,30/09/2019,18467.68877
North,Game9,30/09/2019,18648.42525
North,Game9,30/09/2019,18537.79169
North,Game3,30/09/2019,18775.204
North,Game7,30/09/2019,18533.13236
North,Board5,30/09/2019,18763.03833
North,Dyno1,30/09/2019,18522.63199
West,Game8,30/09/2019,18629.944
North,Board3,30/09/2019,19163.95069
North,Game10,30/09/2019,18395.92299
West,Board4,30/09/2019,18682.1946
West,Game8,30/09/2019,18545.90588
South,Game4,30/09/2019,18982.45534
North,Game7,30/09/2019,18937.19783
East,Board5,30/09/2019,17849.54008
North,Board3,30/09/2019,18668.35558
North,Game2,30/09/2019,18661.31565
South,Prod T,30/09/2019,19260.00936
North,Board4,30/09/2019,19067.26155
North,Dyno5,30/09/2019,18525.72144
North,Dyno1,30/09/2019,18556.23673
North,Board5,30/09/2019,18682.54359
South,Game6,30/09/2019,19277.73691
South,Game6,30/09/2019,18616.53895
North,Board1,30/09/2019,18852.2714
South,Game3,30/09/2019,18768.64578
North,Game8,30/09/2019,18864.16533
South,Game4,30/09/2019,19095.73106
North,Board5,30/09/2019,18807.79187
North,Board2,30/09/2019,18452.2795
North,Dyno5,30/09/2019,18574.27221
South,Game9,30/09/2019,18857.49696
South,Game8,30/09/2019,18627.33764
North,Board5,30/09/2019,18442.79855
South,Game4,30/09/2019,18955.22176
South,Board4,30/09/2019,18620.54493
West,Dyno4,30/09/2019,18479.3664
East,Dyno2,30/09/2019,18111.63731
South,Dyno2,30/09/2019,19103.61333
North,Game6,30/09/2019,18533.55258
North,Game1,30/09/2019,18929.13231
North,Game6,30/09/2019,18703.73696
North,Game3,30/09/2019,18914.37095
South,Dyno5,30/09/2019,18868.63165
North,Game5,30/09/2019,18593.06855
South,Game7,30/09/2019,18871.44911
North,Board2,29/09/2019,18768.66557
South,Game3,29/09/2019,18547.307
South,Board5,29/09/2019,18862.57646
North,Board3,29/09/2019,18526.23392
North,Game9,29/09/2019,18601.31819
North,Board5,29/09/2019,19047.98267
South,Game4,29/09/2019,19034.72208
North,Game10,29/09/2019,18276.88377
North,Dyno4,29/09/2019,18520.96388
South,Dyno5,29/09/2019,18686.74371
North,Board3,29/09/2019,18679.97833
West,Game8,29/09/2019,18766.34462
South,Game6,29/09/2019,18441.3888
East,Game3,29/09/2019,17902.97992
East,Game9,29/09/2019,17797.2908
South,Board3,29/09/2019,18897.33436
West,Board1,29/09/2019,18513.75749
North,Game6,29/09/2019,18684.55078
East,Game6,29/09/2019,18095.84676
South,Board1,29/09/2019,18405.68025
South,Game6,29/09/2019,18687.23072
North,Dyno5,29/09/2019,18455.84622
West,Game4,29/09/2019,18308.40478
South,Game2,29/09/2019,18602.50185
North,Game1,29/09/2019,18581.79345
North,Game2,29/09/2019,18521.24487
West,Game6,29/09/2019,18618.67973
South,Game10,29/09/2019,18829.76384
South,Board2,29/09/2019,18673.38052
North,Board1,29/09/2019,18617.87819
East,Dyno5,29/09/2019,17994.93716
West,Board5,29/09/2019,18469.56565
West,Game9,29/09/2019,18649.27006
North,Game7,29/09/2019,18549.59732
North,Game10,29/09/2019,18653.066
North,Game7,29/09/2019,18814.98191
West,Dyno2,29/09/2019,18355.03173
West,Board4,29/09/2019,18869.0957
North,Dyno2,29/09/2019,18428.60147
North,Game10,29/09/2019,18615.06498
North,Dyno1,29/09/2019,18552.21699
East,Game5,29/09/2019,18475.95002
North,Dyno1,29/09/2019,18948.6735
South,Game2,29/09/2019,18889.97455
West,Game3,29/09/2019,18179.64444
South,Game10,29/09/2019,19002.99988
West,Game1,29/09/2019,18440.27822
East,Game4,29/09/2019,17923.12805
North,Game4,29/09/2019,18257.44127
North,Game7,29/09/2019,18401.46417
North,Game9,29/09/2019,18720.73047
South,Game9,29/09/2019,19003.83584
South,Board1,29/09/2019,18872.53796
South,Board4,29/09/2019,18672.1421
South,Dyno2,29/09/2019,19004.7812
North,Board1,29/09/2019,18753.23867
East,Game8,29/09/2019,18166.6595
North,Board3,29/09/2019,18964.70042
South,Game10,29/09/2019,18747.86469
North,Game1,29/09/2019,18462.65566
West,Board1,29/09/2019,18740.84054
South,Dyno5,29/09/2019,18835.67422
North,Game4,29/09/2019,18795.43858
North,Game7,29/09/2019,18779.62033
East,Game3,29/09/2019,18354.73438
South,Dyno4,29/09/2019,18707.77694
South,Dyno4,29/09/2019,18744.87485
North,Dyno5,29/09/2019,18670.92785
North,Game10,29/09/2019,18789.87894
North,Dyno1,29/09/2019,18801.65387
North,Board1,29/09/2019,18447.82075
South,Game6,29/09/2019,18703.39844
North,Dyno1,29/09/2019,18638.40177
North,Game2,29/09/2019,18686.91845
South,Dyno4,29/09/2019,18838.6217
South,Dyno4,29/09/2019,19025.53359
North,Game10,29/09/2019,18912.49201
North,Game3,29/09/2019,18389.56435
North,Prod T,29/09/2019,18553.33228
North,Game6,29/09/2019,18737.90015
North,Board3,29/09/2019,18594.9473
South,Game3,29/09/2019,18816.08327
West,Dyno4,29/09/2019,18375.38678
South,Game8,29/09/2019,18641.81714
North,Board4,29/09/2019,18605.66213
North,Game7,29/09/2019,18530.35922
West,Game9,29/09/2019,18471.81103
West,Game1,29/09/2019,18736.82777
South,Game2,29/09/2019,18843.96964
South,Dyno4,29/09/2019,18942.4364
North,Game1,29/09/2019,18714.90457
North,Prod T,29/09/2019,18636.19802
North,Dyno4,29/09/2019,18242.42712
South,Game7,29/09/2019,18775.00988
South,Dyno4,29/09/2019,18897.98373
South,Board2,29/09/2019,18730.35661
North,Game2,29/09/2019,18624.6713
North,Game8,29/09/2019,18659.95742
South,Board1,29/09/2019,18841.45038
North,Game9,29/09/2019,18614.26374
South,Game4,29/09/2019,19003.96005
North,Game1,29/09/2019,18694.17814
North,Game7,29/09/2019,18736.14926
North,Board4,29/09/2019,19003.02954
North,Game3,29/09/2019,17827.38907
North,Game6,29/09/2019,18521.91414
North,Game10,29/09/2019,18569.26341
South,Game1,29/09/2019,19020.83423
South,Dyno2,29/09/2019,18881.8927
North,Game2,29/09/2019,18865.90614
South,Dyno2,29/09/2019,18852.49846
North,Board4,29/09/2019,18723.41467
West,Game5,29/09/2019,18954.03121
North,Game10,29/09/2019,18514.09847
South,Game4,29/09/2019,18813.9016
North,Game10,29/09/2019,18791.04995
East,Prod T,29/09/2019,17907.974
South,Game5,29/09/2019,18833.66759
South,Game7,29/09/2019,18964.68237
East,Board3,29/09/2019,17997.59906
South,Board5,29/09/2019,18903.81482
South,Game7,29/09/2019,19033.9123
South,Game8,29/09/2019,18572.15428
East,Game5,29/09/2019,18005.82932
North,Dyno4,29/09/2019,18397.1915
North,Game2,29/09/2019,18595.28419
South,Board1,29/09/2019,18991.81005
North,Board2,29/09/2019,18709.84586
North,Dyno4,29/09/2019,18670.26527
North,Game3,29/09/2019,18590.35759
North,Game5,29/09/2019,18621.85966
North,Board3,29/09/2019,18851.44268
East,Game1,29/09/2019,17715.02586
North,Board4,29/09/2019,18550.42471
South,Board2,29/09/2019,18801.27322
West,Board3,29/09/2019,18328.00681
North,Game4,29/09/2019,18862.40259
North,Game4,29/09/2019,18793.12381
North,Dyno5,29/09/2019,18631.86865
East,Game9,29/09/2019,17810.32385
North,Game10,29/09/2019,18723.61862
North,Game1,29/09/2019,18553.72601
North,Game5,29/09/2019,18429.76928
North,Dyno1,29/09/2019,19102.27833
East,Game4,29/09/2019,18124.33612
North,Dyno4,29/09/2019,18871.54306
West,Game6,29/09/2019,18024.07039
North,Game1,29/09/2019,18654.5656
North,Game8,29/09/2019,18627.34098
North,Board2,29/09/2019,18619.14281
North,Dyno4,29/09/2019,18628.3788
North,Game7,29/09/2019,18856.90751
North,Game6,29/09/2019,18529.77112
South,Board1,29/09/2019,18836.55147
West,Dyno2,29/09/2019,18484.38513
North,Game7,29/09/2019,18690.93194
West,Board3,29/09/2019,18557.63127
East,Game5,29/09/2019,18130.87966
South,Board2,29/09/2019,18682.16104
North,Game4,29/09/2019,18692.96725
North,Game5,29/09/2019,18542.4705
West,Dyno4,29/09/2019,18535.06513
West,Game6,29/09/2019,18572.17359
South,Game4,29/09/2019,19047.3564
North,Board5,29/09/2019,18102.39946
North,Prod T,29/09/2019,18835.77705
South,Game5,29/09/2019,19196.92249
East,Board1,29/09/2019,17961.7152
North,Game3,29/09/2019,18624.09957
East,Game1,29/09/2019,18135.14293
East,Dyno5,29/09/2019,18157.33399
North,Game1,29/09/2019,18276.94281
North,Game3,29/09/2019,18517.51754
South,Dyno5,29/09/2019,18369.81944
North,Game9,29/09/2019,18437.25646
West,Game4,29/09/2019,18400.64161
South,Game8,29/09/2019,18698.25839
South,Game1,29/09/2019,18901.45139
West,Game5,29/09/2019,18571.5273
South,Game6,29/09/2019,18853.30222
West,Game4,29/09/2019,18729.36106
West,Game9,29/09/2019,18354.85717
North,Prod T,29/09/2019,18844.83399
North,Game10,29/09/2019,18933.58743
North,Dyno4,29/09/2019,18774.4809
North,Board4,29/09/2019,19173.19564
North,Dyno5,29/09/2019,18875.26247
North,Board3,29/09/2019,18948.28163
North,Dyno5,29/09/2019,18692.61312
North,Prod T,29/09/2019,18330.68201
East,Game8,29/09/2019,18187.62018
North,Game7,29/09/2019,18774.64168
North,Game1,29/09/2019,18739.42076
North,Game5,29/09/2019,18397.33369
East,Game9,29/09/2019,18101.8515
West,Game3,29/09/2019,18568.30778
South,Game4,29/09/2019,18840.1927
North,Game8,29/09/2019,18688.41193
North,Game6,29/09/2019,18522.81875
North,Prod T,29/09/2019,18598.66527
North,Prod T,29/09/2019,18699.69071
North,Dyno1,29/09/2019,18946.91686
West,Game4,29/09/2019,18489.07251
South,Dyno1,29/09/2019,18969.58364
North,Game7,29/09/2019,18725.06785
East,Prod T,29/09/2019,18158.76587
North,Game2,29/09/2019,18577.9053
North,Game5,29/09/2019,18345.16649
West,Game10,29/09/2019,18501.45499
South,Dyno2,29/09/2019,18907.95606
North,Dyno5,29/09/2019,18718.35907
West,Dyno4,29/09/2019,18377.29599
North,Board2,29/09/2019,18591.5901
South,Game4,29/09/2019,18747.76382
North,Game2,29/09/2019,19027.44322
South,Board4,29/09/2019,19312.96181
North,Board5,29/09/2019,18502.47734
West,Game3,29/09/2019,18522.71879
North,Game1,29/09/2019,18692.51313
West,Dyno5,29/09/2019,18751.20647
North,Game10,29/09/2019,18216.77699
North,Game9,29/09/2019,18597.04561
South,Game1,29/09/2019,18473.58067
South,Dyno5,29/09/2019,18490.41632
South,Board1,29/09/2019,18523.31141
West,Game7,29/09/2019,18338.34743
North,Dyno5,29/09/2019,18903.68511
West,Game3,29/09/2019,18525.03893
North,Dyno1,29/09/2019,18456.04911
South,Game4,29/09/2019,19045.07363
